Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000005238,ATOSB,35104111,35116341,9,68
ENSG00000010438,PRSS3,33750678,33799231,8,356
ENSG00000044459,CNTLN,17134981,17503923,4,3605
ENSG00000064218,DMRT3,976654,991732,2,172
ENSG00000070601,-,37650953,37746904,-,-
ENSG00000070610,GBA2,35736865,35749228,8,55
ENSG00000080298,RFX3,3218296,3526004,12,2304
ENSG00000080503,SMARCA2,1980289,2193624,66,1838
ENSG00000080608,PUM3,2720468,2844095,4,953
ENSG00000083067,TRPM3,70529059,71446904,16,6456
ENSG00000086061,DNAJA1,33025272,33039907,3,101
ENSG00000086062,B4GALT1,33104081,33167356,2,511
ENSG00000086065,CHMP5,33264878,33282070,3,76
ENSG00000086102,NFX1,33290511,33371157,6,404
ENSG00000096872,IFT74,26947038,27066134,10,693
ENSG00000096968,JAK2,4984389,5129948,4,1032
ENSG00000099139,PCSK5,75890643,76362975,5,3636
ENSG00000099219,ERMP1,5749831,5879537,6,373
ENSG00000099810,MTAP,21802635,21937651,13,533
ENSG00000106686,SPATA6L,4553385,4666674,13,948
ENSG00000106688,SLC1A1,4490467,4587469,3,860
ENSG00000106714,CNTNAP3,39064709,39288315,12,1284
ENSG00000106733,NMRK1,75060572,75088217,7,275
ENSG00000106772,PRUNE2,76611375,76906114,15,2170
ENSG00000106993,CDC37L1,4679558,4708399,3,235
ENSG00000107014,RLN2,5299863,5304716,2,129
ENSG00000107018,RLN1,5334929,5339876,2,88
ENSG00000107020,PLGRKT,5357970,5437925,4,666
ENSG00000107036,RIC1,5629024,5776557,7,1129
ENSG00000107077,KDM4C,6720862,7175648,15,4224
ENSG00000107099,DOCK8,214853,465259,17,2550
ENSG00000107104,KANK1,470290,746105,10,2852
ENSG00000107105,ELAVL2,23690103,23826337,8,1068
ENSG00000107140,TESK1,35605261,35610041,6,86
ENSG00000107159,CA9,35673927,35681159,4,29
ENSG00000107165,TYRP1,12685438,12710285,7,233
ENSG00000107175,CREB3,35732597,35736999,2,17
ENSG00000107185,RGP1,35749286,35758585,2,38
ENSG00000107186,MPDZ,13105705,13279692,19,1050
ENSG00000107201,RIGI,32455301,32526208,2,465
ENSG00000107242,PIP5K1B,68705239,69009176,8,1973
ENSG00000107249,GLIS3,3824126,4348392,17,5284
ENSG00000107262,BAG1,33247819,33264720,12,70
ENSG00000107282,APBA1,69427531,69672371,3,1526
ENSG00000107295,SH3GL2,17579065,17797124,2,2231
ENSG00000107338,-,37915897,38069227,-,-
ENSG00000107341,UBE2R2,33817159,33920399,1,654
ENSG00000107362,ABHD17B,71862451,71911193,2,298
ENSG00000107371,-,37766977,37801437,-,-
ENSG00000107372,ZFAND5,72351412,72365235,8,158
ENSG00000119121,TRPM6,74722494,74888094,5,862
ENSG00000119125,GDA,72114594,72257193,9,818
ENSG00000119138,KLF9,70384603,70414657,1,224
ENSG00000119139,TJP2,69121263,69274615,12,1033
ENSG00000120156,TEK,27109140,27230174,5,1194
ENSG00000120158,RCL1,4792943,4885917,9,793
ENSG00000120159,CAAP1,26840684,26892803,6,374
ENSG00000120160,EQTN,27284653,27297150,4,98
ENSG00000120162,MOB3B,27325208,27529814,2,1598
ENSG00000120210,INSL6,5123879,5185647,2,399
ENSG00000120211,INSL4,5231418,5235304,1,105
ENSG00000120215,-,5890888,5910606,-,-
ENSG00000120217,CD274,5450502,5470566,5,202
ENSG00000120235,IFNA6,21350252,21350956,2,82
ENSG00000120242,IFNA8,21409116,21410185,1,36
ENSG00000122692,SMU1,33041764,33076674,1,251
ENSG00000122694,GLIPR2,36136535,36163913,5,234
ENSG00000122696,-,37879399,37904353,-,-
ENSG00000122705,CLTA,36190855,36304781,10,769
ENSG00000122707,RECK,36036912,36124455,3,526
ENSG00000122711,SPINK4,33218364,33248567,2,281
ENSG00000122728,TAF1L,32629453,32635669,1,65
ENSG00000122729,ACO1,32384602,32454769,3,524
ENSG00000122733,PHF24,34957607,34982544,4,184
ENSG00000122735,DNAI1,34457413,34520988,9,313
ENSG00000122741,-,37800553,37867666,-,-
ENSG00000122756,CNTFR,34551431,34590140,4,306
ENSG00000125385,RPL32P21,37046834,37047237,1,67
ENSG00000134996,OSTF1,75088513,75147265,1,449
ENSG00000135002,RFK,76385525,76394517,6,139
ENSG00000135045,C9orf40,74946582,74952912,1,72
ENSG00000135046,ANXA1,73151864,73170393,8,150
ENSG00000135048,CEMIP2,71683365,71816690,13,1084
ENSG00000135063,ENTREP1,69324566,69392558,6,584
ENSG00000137033,IL33,6215785,6257983,5,407
ENSG00000137038,DMAC1,7796499,7888380,3,839
