Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000021776,AQR,34851781,34969742,6,780
ENSG00000034053,APBA2,28884482,29118315,12,1744
ENSG00000047346,ATOSA,52581316,52709817,16,632
ENSG00000051180,RAD51,40694773,40732340,10,230
ENSG00000062524,LTK,41503636,41513887,6,71
ENSG00000067369,TP53BP1,43403060,43510728,17,543
ENSG00000069869,NEDD4,55826921,55993660,12,1342
ENSG00000069943,PIGB,55318959,55355648,12,239
ENSG00000069956,MAPK6,51952105,52067375,8,630
ENSG00000069966,GNB5,52115099,52191392,12,567
ENSG00000069974,RAB27A,55202965,55319113,12,936
ENSG00000074803,SLC12A1,48178437,48304078,11,564
ENSG00000081014,AP4E1,50908671,51005895,7,566
ENSG00000092439,TRPM7,50552472,50686797,9,910
ENSG00000092445,TYRO3,41557674,41583589,9,167
ENSG00000092470,WDR76,43826979,43868412,4,236
ENSG00000092529,-,42359497,42412320,-,-
ENSG00000092531,SNAP23,42491232,42545356,23,235
ENSG00000103832,GOLGA8UP,30791572,30801859,1,238
ENSG00000103932,RPAP1,41517175,41544269,12,246
ENSG00000103966,EHD4,41895932,41972557,2,454
ENSG00000103978,TMEM87A,42210446,42273534,13,335
ENSG00000103994,ZNF106,42412822,42491141,12,423
ENSG00000103995,CEP152,48712927,48811146,10,483
ENSG00000104043,ATP8B4,49858237,50182817,18,2112
ENSG00000104044,OCA2,27754874,28099315,4,2304
ENSG00000104047,DTWD1,49621036,49656232,11,187
ENSG00000104055,TGM5,43232589,43266928,8,211
ENSG00000104059,ENTREP2,29120251,29570979,4,3338
ENSG00000104064,GABPB1,50275388,50355408,12,481
ENSG00000104067,TJP1,29699366,29968915,12,1790
ENSG00000104081,BMF,40087889,40108892,10,175
ENSG00000104093,DMXL2,51447710,51622833,14,748
ENSG00000104112,SCG3,51681491,51721026,3,339
ENSG00000104129,DNAJC17,40765160,40807478,12,257
ENSG00000104131,EIF3J,44537124,44563029,7,132
ENSG00000104133,SPG11,44554817,44663688,25,464
ENSG00000104140,RHOV,40872213,40874234,1,70
ENSG00000104142,VPS18,40894449,40903975,3,122
ENSG00000104147,OIP5,41309272,41332591,2,180
ENSG00000104154,SLC30A4,45479605,45522755,2,37
ENSG00000104164,BLOC1S6,45587213,45615945,20,89
ENSG00000104177,MYEF2,48134631,48178353,17,84
ENSG00000114062,UBE3A,25333727,25439051,28,131
ENSG00000128463,EMC4,34225012,34230156,13,115
ENSG00000128731,HERC2,28111039,28322179,12,1189
ENSG00000128739,SNRPN,24823636,24978723,10,1487
ENSG00000128829,EIF2AK4,39934114,40035591,11,685
ENSG00000128833,MYO5C,52192321,52295804,9,632
ENSG00000128872,TMOD2,51751596,51816363,6,444
ENSG00000128881,TTBK2,42738729,42920809,8,984
ENSG00000128886,ELL3,43772604,43777315,8,24
ENSG00000128891,CCDC32,40528682,40565054,15,58
ENSG00000128908,INO80,40978879,41116280,11,1008
ENSG00000128917,DLL4,40929339,40939073,3,107
ENSG00000128928,IVD,40405484,40435947,13,233
ENSG00000128944,KNSTRN,40382720,40394288,16,81
ENSG00000128951,DUT,48331010,48343373,11,56
ENSG00000128965,CHAC1,40952961,40956512,5,54
ENSG00000128989,ARPP19,52547044,52569883,13,242
ENSG00000134138,MEIS2,36889203,37101299,27,1034
ENSG00000134146,DPH6,35217344,35546193,9,1834
ENSG00000134152,KATNBL1,34140673,34210096,17,609
ENSG00000134153,EMC7,34084016,34101862,4,180
ENSG00000134160,TRPM1,31001064,31161160,12,1129
ENSG00000137766,UNC13C,53978200,54628707,5,5223
ENSG00000137767,SQOR,45631147,45691281,8,130
ENSG00000137770,CTDSPL2,44427621,44529038,11,503
ENSG00000137801,THBS1,39581078,39599466,8,169
ENSG00000137802,MAPKBP1,41774433,41827855,17,266
ENSG00000137804,NUSAP1,41320793,41381050,13,292
ENSG00000137806,NDUFAF1,41387217,41409403,4,131
ENSG00000137812,KNL1,40594019,40664342,13,412
ENSG00000137814,HAUS2,42548827,42569994,11,133
ENSG00000137815,RTF1,41408407,41483563,7,469
ENSG00000137822,TUBGCP4,43369220,43409771,12,155
ENSG00000137824,RMDN3,40735883,40755851,11,135
ENSG00000137825,ITPKA,41493392,41503551,4,118
ENSG00000137841,PLCB2,40278175,40307935,15,198
ENSG00000137842,TMEM62,43123278,43185144,15,24
ENSG00000137843,PAK6,40217427,40277487,17,9
ENSG00000137857,DUOX1,45129932,45165576,12,237
ENSG00000137860,SLC28A2,45252233,45277846,4,120
ENSG00000137869,CYP19A1,51208056,51338601,20,264
ENSG00000137872,SEMA6D,47184100,47774228,17,3858
ENSG00000137875,BCL2L10,52109262,52112775,2,83
ENSG00000137876,RSL24D1,55180805,55197049,6,149
ENSG00000137877,SPTBN5,41848145,41894053,2,292
ENSG00000137880,GCHFR,40764067,40767708,6,32
ENSG00000138592,USP8,50424379,50514421,19,602
ENSG00000138593,SECISBP2L,48988475,49046447,11,304
ENSG00000138594,TMOD3,51829627,51947295,11,793
ENSG00000138600,SPPL2A,50702265,50765948,7,489
ENSG00000138606,SHF,45167213,45201175,11,172
ENSG00000140157,NIPA2,22838643,22869362,10,420
ENSG00000140199,SLC12A6,34229783,34338060,20,842
ENSG00000140254,DUOXA1,45117365,45129938,16,47
ENSG00000140259,MFAP1,43804491,43824690,2,99
ENSG00000140263,SORD,45023146,45077185,7,539
ENSG00000140264,SERF2,43777086,43804427,17,22
ENSG00000140265,ZSCAN29,43358171,43371043,8,72
ENSG00000140274,DUOXA2,45114325,45118421,3,20
ENSG00000140279,DUOX2,45092649,45114172,5,194
ENSG00000140280,LYSMD2,51723010,51751585,4,214
ENSG00000140284,SLC27A2,50182195,50236385,4,423
ENSG00000140285,-,49423236,49488775,-,-
ENSG00000140287,HDC,50241946,50265965,7,166
ENSG00000140319,SRP14,40035689,40039181,8,19
ENSG00000140320,BAHD1,40439720,40468236,4,129
ENSG00000140323,DISP2,40358218,40378621,4,117
ENSG00000140326,CDAN1,42723543,42737128,5,108
ENSG00000150667,FSIP1,39588356,39782841,3,1270
ENSG00000153684,GOLGA8F,28378620,28392021,6,141
ENSG00000156958,GALK2,49155655,49367869,22,1328
ENSG00000156970,BUB1B,40161022,40221123,11,416
ENSG00000157021,CIBAR1P1,41163161,41164374,1,62
ENSG00000159248,GJD2,34751031,34754998,1,97
ENSG00000159251,-,34790106,34795589,-,-
ENSG00000159337,PLA2G4D,42067008,42094562,3,309
ENSG00000159433,STARD9,42575605,42720998,7,799
ENSG00000159459,UBR1,42942896,43106113,12,835
ENSG00000159495,TGM7,43276270,43302255,2,154
ENSG00000166068,SPRED1,38252835,38357249,3,746
