Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000005206,SPPL2B,2328614,2355095,14,244
ENSG00000006638,TBXA2R,3594506,3606875,4,109
ENSG00000007080,CCDC124,17933014,17943991,4,150
ENSG00000007264,MATK,3777969,3802129,15,216
ENSG00000008382,MPND,4343526,4360086,8,163
ENSG00000008441,NFIX,12995474,13098796,14,602
ENSG00000011132,APBA3,3750771,3761692,8,107
ENSG00000011243,AKAP8L,15380049,15419141,20,169
ENSG00000011304,PTBP1,797074,812327,21,298
ENSG00000011451,WIZ,15419977,15449956,8,116
ENSG00000031823,RANBP3,5916138,5978142,30,337
ENSG00000032444,PNPLA6,7534003,7561764,24,245
ENSG00000037757,MRI1,13764521,13774282,6,99
ENSG00000039987,BEST2,12751701,12758458,4,39
ENSG00000053501,USE1,17215345,17219829,10,66
ENSG00000060558,GNA15,3136032,3163749,3,435
ENSG00000060566,CREB3L3,4153630,4173054,5,251
ENSG00000064666,CNN2,1026585,1039068,12,259
ENSG00000064687,ABCA7,1039996,1065572,19,375
ENSG00000064932,SBNO2,1107636,1174268,10,808
ENSG00000064961,HMG20B,3572776,3579088,16,53
ENSG00000065000,AP3D1,2100987,2164468,12,713
ENSG00000065268,WDR18,984331,998438,11,321
ENSG00000065717,TLE2,2997638,3047635,22,509
ENSG00000065989,PDE4A,10416772,10469630,9,305
ENSG00000066044,ELAVL1,7958572,8005659,5,358
ENSG00000070388,FGF22,639878,644373,3,121
ENSG00000070404,FSTL3,676391,683392,7,172
ENSG00000070423,RNF126,647525,663233,7,242
ENSG00000071564,TCF3,1609290,1652615,20,519
ENSG00000071626,DAZAP1,1407568,1435687,11,260
ENSG00000071655,MBD3,1573595,1592865,11,143
ENSG00000072062,PRKACA,14091687,14118084,10,136
ENSG00000072071,ADGRL1,14147742,14206187,8,268
ENSG00000072954,TMEM38A,16661138,16690023,3,225
ENSG00000072958,AP1M1,16197853,16245906,15,405
ENSG00000074181,NOTCH3,15159037,15200995,6,401
ENSG00000074842,MYDGF,4641373,4670362,4,200
ENSG00000074855,ANO8,17323222,17334855,4,63
ENSG00000076662,ICAM3,10333775,10339661,10,22
ENSG00000076826,CAMSAP3,7595862,7618304,4,261
ENSG00000076924,XAB2,7619524,7629545,4,113
ENSG00000076944,STXBP2,7636771,7647873,22,36
ENSG00000076984,MAP2K7,7903842,7914478,8,99
ENSG00000077009,NMRK2,3933068,3942416,5,147
ENSG00000077463,SIRT6,4174108,4182566,15,70
ENSG00000079313,REXO1,1815247,1848483,7,276
ENSG00000079805,DNM2,10718054,10833488,22,818
ENSG00000079999,KEAP1,10486124,10503558,10,209
ENSG00000080511,RDH8,10013248,10022279,3,116
ENSG00000080573,COL5A3,9959560,10010504,2,707
ENSG00000085872,-,16517893,16542437,-,-
ENSG00000087903,RFX2,5993163,6199572,24,1402
ENSG00000088247,KHSRP,6413101,6424811,13,128
ENSG00000088256,GNA11,3094361,3123999,7,457
ENSG00000089847,ANKRD24,4182688,4224814,6,448
ENSG00000090339,ICAM1,10271092,10286615,5,8
ENSG00000090659,CD209,7739992,7747564,11,140
ENSG00000090661,CERS4,8206735,8262421,16,628
ENSG00000090674,MCOLN1,7522623,7534009,10,87
ENSG00000094661,OR1I1,15082210,15092970,2,217
ENSG00000095059,DHPS,12675716,12681880,23,29
ENSG00000095066,HOOK2,12763002,12872740,24,635
ENSG00000095932,SMIM24,3473985,3480525,4,86
ENSG00000096996,IL12RB1,18058994,18098944,7,366
ENSG00000099203,TMED1,10832066,10836318,7,12
ENSG00000099308,MAST3,18097777,18151692,5,399
ENSG00000099330,OCEL1,17226212,17229219,15,99
ENSG00000099331,MYO9B,17075776,17214537,19,1179
ENSG00000099617,EFNA2,1285872,1301431,1,180
ENSG00000099622,CIRBP,1259383,1274880,46,106
ENSG00000099624,ATP5F1D,1241745,1244825,9,76
ENSG00000099625,CBARP,1228286,1238027,5,72
ENSG00000099783,HNRNPM,8444766,8489114,17,292
ENSG00000099785,MARCHF2,8413269,8439017,8,287
ENSG00000099795,NDUFB7,14566077,14572066,2,39
ENSG00000099797,TECR,14517084,14565980,25,301
ENSG00000099800,TIMM13,2425624,2427586,2,23
ENSG00000099804,CDC34,531759,542092,7,428
ENSG00000099812,MISP,751111,764318,2,164
ENSG00000099817,POLR2E,1086573,1095380,14,119
ENSG00000099821,POLRMT,617220,633537,8,200
ENSG00000099822,HCN2,589880,617159,1,640
ENSG00000099840,IZUMO4,2096428,2099593,13,60
ENSG00000099860,GADD45B,2476121,2478259,7,128
ENSG00000099864,PALM,708934,748329,11,625
ENSG00000099866,MADCAM1,489175,505343,10,379
ENSG00000099875,MKNK2,2037464,2051244,13,133
ENSG00000102575,-,11574652,11579107,-,-
ENSG00000104774,MAN2B1,12646510,12666742,17,90
ENSG00000104833,TUBB4A,6494318,6502848,13,124
ENSG00000104880,-,7395154,7472485,-,-
ENSG00000104883,PEX11G,7476874,7497449,4,241
ENSG00000104885,DOT1L,2163932,2232578,9,597
ENSG00000104886,PLEKHJ1,2230083,2237704,13,44
ENSG00000104889,-,12802062,12813640,-,-
ENSG00000104897,SF3A2,2236823,2248655,7,91
ENSG00000104899,AMH,2249308,2252073,3,29
ENSG00000104903,LYL1,13099032,13103161,3,27
ENSG00000104904,OAZ1,2269508,2273490,11,48
ENSG00000104907,TRMT1,13104901,13117567,23,86
ENSG00000104915,STX10,13144057,13150383,11,50
ENSG00000104918,RETN,7669048,7670455,3,28
ENSG00000104921,FCER2,7688757,7702146,7,170
ENSG00000104938,CLEC4M,7763209,7769605,14,163
ENSG00000104953,TLE6,2977537,2995179,10,306
ENSG00000104957,YJU2B,13731759,13763296,12,319
ENSG00000104964,TLE5,3052909,3063107,12,93
ENSG00000104969,SGTA,2754714,2783362,5,383
ENSG00000104976,SNAPC2,7920337,7923250,6,30
ENSG00000104979,C19orf53,13774455,13778773,6,50
ENSG00000104980,TIMM44,7926717,7943667,12,126
ENSG00000104998,IL27RA,14031761,14053218,1,149
ENSG00000105011,ASF1B,14119511,14136613,5,105
ENSG00000105058,FAM32A,16185379,16192046,5,83
ENSG00000105072,-,16496393,16521352,-,-
ENSG00000105085,MED26,16574906,16629062,7,2
ENSG00000105088,OLFM2,9853717,9936515,5,653
ENSG00000105122,RASAL3,15451623,15464544,7,67
ENSG00000105127,AKAP8,15353384,15379815,5,182
ENSG00000105131,EPHX3,15226918,15233435,4,55
ENSG00000105135,ILVBL,15114983,15125786,14,83
ENSG00000105137,SYDE1,15107400,15114985,5,89
ENSG00000105141,CASP14,15049479,15058293,2,177
ENSG00000105143,SLC1A6,14950032,15022990,11,872
ENSG00000105229,PIAS4,4007735,4039386,6,505
ENSG00000105246,EBI3,4229522,4237528,2,122
ENSG00000105248,YJU2,4247079,4269088,2,213
ENSG00000105251,SHD,4279265,4290722,5,252
ENSG00000105255,FSD1,4304597,4323843,10,207
ENSG00000105278,ZFR2,3804023,3869038,9,625
ENSG00000105289,TJP3,3708361,3750813,9,494
ENSG00000105298,CACTIN,3610644,3626815,10,104
ENSG00000105325,FZR1,3506310,3538334,8,359
ENSG00000105355,PLIN3,4838340,4867694,7,301
ENSG00000105364,MRPL4,10251900,10260055,11,115
ENSG00000105371,-,10286954,10288522,-,-
ENSG00000105376,ICAM5,10289951,10296778,5,65
ENSG00000105393,-,17267375,17281249,-,-
ENSG00000105397,TYK2,10350532,10380608,21,298
ENSG00000105401,CDC37,10391132,10420121,10,211
ENSG00000105426,PTPRS,5158494,5340812,10,1591
ENSG00000105428,ZNRF4,5455416,5456856,1,93
ENSG00000105514,RAB3D,11322067,11346270,2,100
ENSG00000105518,TMEM205,11342775,11346518,16,1
ENSG00000105519,CAPS,5912338,5916211,5,5
ENSG00000105520,PLPPR2,11355385,11365698,8,50
ENSG00000105549,THEG,361746,376026,4,508
ENSG00000105556,MIER2,305572,344815,7,759
ENSG00000105576,TNPO2,12699200,12724011,18,159
ENSG00000105583,-,12668072,12671023,-,-
ENSG00000105607,GCDH,12891159,12914207,16,136
ENSG00000105610,KLF1,12884421,12887201,1,20
ENSG00000105612,DNASE2,12875208,12881595,4,28
ENSG00000105613,MAST1,12833950,12874952,9,6
ENSG00000105639,JAK3,17824779,17848071,7,183
ENSG00000105640,RPL18A,17859909,17864153,7,104
ENSG00000105641,SLC5A5,17871944,17895174,2,175
ENSG00000105642,KCNN1,17951292,18000085,4,378
ENSG00000105643,ARRDC2,18001131,18014102,9,121
ENSG00000105647,PIK3R2,18153162,18170532,8,114
ENSG00000105649,RAB3A,18196783,18204042,4,35
ENSG00000105650,PDE4C,18207964,18248200,17,237
ENSG00000105694,-,2538111,2538754,-,-
ENSG00000115255,REEP6,1491165,1497927,4,59
ENSG00000115257,PCSK4,1481427,1490752,13,109
ENSG00000115266,APC2,1446301,1473244,8,282
ENSG00000115268,RPS15,1438357,1440495,13,25
ENSG00000115286,NDUFS7,1383526,1395589,20,188
ENSG00000116014,KISS1R,917286,921005,3,78
ENSG00000116017,ARID3A,925780,975939,7,646
ENSG00000116032,GRIN3B,1000418,1009732,2,94
ENSG00000118046,STK11,1177557,1228431,9,512
ENSG00000119559,C19orf25,1461142,1479219,13,57
ENSG00000123136,DDX39A,14408797,14419383,21,52
ENSG00000123143,PKN1,14433052,14471867,15,345
ENSG00000123144,TRIR,12730639,12734684,5,23
ENSG00000123146,ADGRE5,14380500,14408725,16,275
ENSG00000123154,WDR83,12666801,12675832,11,38
ENSG00000123159,GIPC1,14477759,14496149,13,171
ENSG00000125648,SLC25A23,6436078,6465203,13,225
ENSG00000125650,PSPN,6375147,6379058,2,35
ENSG00000125651,GTF2F1,6379571,6393981,6,118
ENSG00000125652,ALKBH7,6372793,6375250,3,53
ENSG00000125656,CLPP,6361530,6370242,6,61
ENSG00000125657,TNFSF9,6531025,6535924,1,116
ENSG00000125726,CD70,6583182,6604103,3,261
ENSG00000125730,C3,6677703,6730562,18,623
ENSG00000125731,SH2D3A,6752159,6767463,8,109
ENSG00000125733,TRIP10,6737924,6751530,13,94
ENSG00000125734,GPR108,6729913,6737580,17,36
ENSG00000125735,TNFSF14,6661252,6670588,2,146
ENSG00000125910,S1PR4,3172345,3180332,2,354
ENSG00000125912,NCLN,3185562,3209575,8,264
ENSG00000126934,MAP2K2,4090320,4124122,11,370
ENSG00000127220,ABHD8,17292130,17310236,3,157
ENSG00000127445,PIN1,9835256,9849689,11,89
ENSG00000127452,FBXL12,9810266,9827816,13,125
ENSG00000127507,ADGRE2,14732391,14778560,13,509
ENSG00000127511,SIN3B,16829397,16880353,12,358
ENSG00000127515,OR7A10,14840465,14848922,2,135
ENSG00000127526,-,16549830,16572415,-,-
ENSG00000127527,EPS15L1,16355238,16472085,16,801
ENSG00000127528,KLF2,16324825,16328685,2,31
ENSG00000127529,OR7C2,14941488,14942448,1,91
ENSG00000127530,OR7C1,14789259,14835376,5,402
ENSG00000127533,F2RL3,16888998,16892606,2,84
ENSG00000127540,-,1597168,1605473,-,-
ENSG00000127616,SMARCA4,10960931,11079426,19,910
ENSG00000127663,KDM4B,4969112,5153598,12,1690
ENSG00000127666,TICAM1,4815931,4831712,2,217
ENSG00000129347,KRI1,10553084,10566031,15,104
ENSG00000129351,ILF3,10654303,10692400,24,200
ENSG00000129353,SLC44A2,10602456,10644557,15,324
ENSG00000129354,AP1M2,10572670,10587315,10,181
ENSG00000129355,CDKN2D,10566459,10569059,2,27
ENSG00000129911,KLF16,1852398,1863579,4,67
ENSG00000129932,DOHH,3490820,3500674,1,140
ENSG00000129946,SHC2,416588,461033,6,918
ENSG00000129951,PLPPR3,812487,821955,4,104
