Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000003137,CYP26B1,72129237,72147862,5,171
ENSG00000003393,ALS2,201700266,201782112,12,500
ENSG00000003400,CASP10,201182871,201229428,13,220
ENSG00000003402,CFLAR,201116153,201176687,25,371
ENSG00000003436,TFPI,187464229,187565760,12,111
ENSG00000003509,NDUFAF7,37231630,37253403,13,174
ENSG00000005436,GCFC2,75651999,75710985,11,136
ENSG00000005448,WDR54,74421677,74425755,13,17
ENSG00000006607,FARP2,241356284,241494841,23,1065
ENSG00000007001,UPP2,157876701,158136154,4,1688
ENSG00000008869,HEATR5B,36968382,37084372,5,766
ENSG00000011523,CEP68,65056353,65087004,5,234
ENSG00000011566,MAP4K3,39249265,39437301,13,1299
ENSG00000013016,EHD3,31234151,31269451,1,261
ENSG00000013441,CLK1,200853008,200864691,15,78
ENSG00000014641,-,63588608,63607197,-,-
ENSG00000015568,RGPD5,109792757,109857705,13,52
ENSG00000018280,SLC11A1,218382028,218396894,18,179
ENSG00000018510,AGPS,177392745,177567024,4,884
ENSG00000018607,ZNF285CP,132309308,132318736,1,109
ENSG00000018699,TTC27,32628031,32821051,6,1443
ENSG00000019169,MARCO,118942193,118994660,3,527
ENSG00000021574,SPAST,32063555,32157637,4,704
ENSG00000021826,CPS1,210477681,210679107,12,1234
ENSG00000023228,NDUFS1,206114816,206159509,10,360
ENSG00000028116,VRK2,57907628,58159920,9,1405
ENSG00000030419,IKZF2,212999690,213152427,14,810
ENSG00000032389,EIPR1,3188924,3377830,14,2092
ENSG00000034510,-,84905655,84906671,-,0
ENSG00000035115,SH3YL1,217729,266398,29,325
ENSG00000035141,FAM136A,70295975,70302067,6,45
ENSG00000036257,CUL3,224470149,224585397,16,630
ENSG00000040933,INPP4A,98444853,98594392,10,721
ENSG00000042304,C2orf83,227632968,227648606,6,422
ENSG00000042445,RETSAT,85341954,85354531,7,89
ENSG00000042493,CAPG,85394752,85418432,15,191
ENSG00000048991,R3HDM1,135531454,135725270,20,901
ENSG00000049323,LTBP1,32946952,33399509,12,3758
ENSG00000054219,-,159803354,159904756,-,0
ENSG00000054356,PTPRN,219289622,219309648,19,127
ENSG00000055044,NOP58,202265735,202303661,10,248
ENSG00000055332,EIF2AK2,37099209,37157522,7,468
ENSG00000055813,-,56183989,56386172,-,-
ENSG00000055917,PUM2,20248690,20352234,11,564
ENSG00000057935,MTA3,42494568,42756947,19,1542
ENSG00000059728,MXD1,69897687,69942945,6,200
ENSG00000061676,NCKAP1,182909114,183038858,8,814
ENSG00000063660,GPC1,240435662,240468076,9,435
ENSG00000064012,CASP8,201233442,201361836,20,399
ENSG00000064933,PMS1,189784084,189877629,22,458
ENSG00000064989,-,187341963,187448460,-,0
ENSG00000065413,ANKRD44,196967016,197311173,13,2176
ENSG00000065548,ZC3H15,186486252,186509361,9,161
ENSG00000065802,ASB1,238426741,238452250,9,261
ENSG00000065911,MTHFD2,74186171,74217565,8,128
ENSG00000066032,CTNNA2,79185230,80648861,19,10822
ENSG00000066248,NGEF,232878700,233013256,9,1294
ENSG00000067066,SP100,230415941,230545606,19,833
ENSG00000068024,HDAC4,239048167,239401654,17,3058
ENSG00000068615,REEP1,86213992,86338083,9,777
ENSG00000068654,POLR1A,86020215,86106155,10,590
ENSG00000068697,LAPTM4A,20032649,20051628,2,154
ENSG00000068724,TTC7A,46915868,47076137,12,1117
ENSG00000068781,STON1-GTF2A1L,48529924,48776517,6,1949
ENSG00000068784,SRBD1,45388679,45612165,5,1658
ENSG00000068878,PSME4,53864068,53970993,9,742
ENSG00000068912,-,53787043,53818819,-,-
ENSG00000071051,NCK2,105744911,105894274,6,1135
ENSG00000071054,MAP4K4,101696849,101894690,21,1125
ENSG00000071073,MGAT4A,98619105,98731132,9,618
ENSG00000071082,RPL31,101002228,101024032,11,139
ENSG00000071575,TRIB2,12716909,12742734,4,180
ENSG00000071677,PRLH,237566573,237567175,1,48
ENSG00000071909,MYO3B,170178144,170655171,9,3680
ENSG00000071967,CYBRD1,171522246,171558129,7,371
ENSG00000072080,SPP2,234050678,234077134,4,284
ENSG00000072135,PTPN18,130356044,130375405,16,117
ENSG00000072163,LIMS2,127638380,127681786,18,366
ENSG00000072182,ASIC4,219514169,219538772,5,154
ENSG00000072195,SPEG,219434842,219493629,25,344
ENSG00000073734,ABCB11,168915497,169031324,3,848
ENSG00000073737,DHRS9,169064788,169096167,8,287
ENSG00000074047,GLI2,120735622,120992653,13,1837
ENSG00000074054,CLASP1,121337775,121649476,15,1798
ENSG00000074582,BCS1L,218658763,218663443,20,12
ENSG00000075292,ZNF638,71276560,71435069,27,1177
ENSG00000075340,ADD2,70607617,70768225,14,1303
ENSG00000075426,FOSL2,28392447,28417317,4,110
ENSG00000075568,TMEM131,97756332,97995948,9,1517
ENSG00000075884,ARHGAP15,143091361,143768352,13,4083
ENSG00000075886,-,131476118,131482934,-,0
ENSG00000076003,MCM6,135839625,135876443,3,248
ENSG00000077044,DGKD,233354493,233472104,14,776
ENSG00000077232,DNAJC10,182716254,182794464,11,533
ENSG00000077380,DYNC1I2,171687408,171750158,25,428
ENSG00000078018,MAP2,209424046,209734147,16,1722
ENSG00000078098,FAP,162170683,162245151,14,361
ENSG00000079150,FKBP7,178463663,178478600,8,117
ENSG00000079156,OSBPL6,178194480,178402893,9,1279
ENSG00000079246,XRCC5,216107463,216206303,10,585
ENSG00000079263,SP140,230203109,230313215,14,523
ENSG00000079308,TNS1,217799587,218033982,21,1565
ENSG00000079785,DDX1,15591177,15634346,8,409
ENSG00000080293,SCTR,119439842,119525301,5,760
ENSG00000080345,RIF1,151409882,151508013,12,746
ENSG00000081052,COL4A4,227002713,227164453,1,1106
ENSG00000081320,STK17B,196133582,196176503,5,411
ENSG00000081479,LRP2,169127108,169362534,5,1752
ENSG00000082126,MPP4,201644869,201698694,12,327
ENSG00000082146,STRADB,201387857,201480846,10,126
ENSG00000082153,BZW1,200810593,200827338,13,81
ENSG00000082258,CCNT2,134918234,134959342,10,222
ENSG00000082438,COBLL1,164653623,164843679,25,1332
ENSG00000082898,XPO1,61476031,61538741,24,279
ENSG00000084090,STARD7,96184858,96208827,6,176
ENSG00000084674,APOB,21001428,21044073,2,240
ENSG00000084676,NCOA1,24491253,24770702,11,1467
ENSG00000084693,AGBL5,27042363,27070622,10,142
ENSG00000084710,EFR3B,25042075,25159135,5,643
ENSG00000084731,KIF3C,25926597,25982749,7,480
ENSG00000084733,RAB10,26034083,26137454,4,680
ENSG00000084734,GCKR,27496838,27523684,6,136
ENSG00000084754,HADHA,26190634,26244672,4,210
ENSG00000084764,MAPRE3,26970636,27027219,9,63
ENSG00000084774,CAD,27217368,27243943,11,132
ENSG00000085449,WDFY1,223855715,223945357,6,649
ENSG00000085760,MTIF2,55236594,55269347,12,234
ENSG00000085978,ATG16L1,233210050,233295674,18,678
ENSG00000085982,USP40,233475525,233566782,17,435
ENSG00000087338,GMCL1,69829659,69881384,4,299
ENSG00000088179,PTPN4,119759921,119984899,12,1135
ENSG00000088205,DDX18,117814690,117832377,6,163
ENSG00000091106,NLRC4,32224452,32265732,4,277
ENSG00000091409,ITGA6,172427353,172506459,11,664
ENSG00000091428,RAPGEF4,172735273,173052893,15,1946
ENSG00000091436,MAP3K20,173075434,173268015,8,1377
ENSG00000095002,MSH2,47403066,47663146,6,1292
ENSG00000108442,-,74628327,74628942,-,0
ENSG00000114923,SLC4A3,219627393,219641980,9,87
ENSG00000114933,INO80D,205993720,206086303,3,484
ENSG00000114942,EEF1B2,206159584,206162928,11,28
ENSG00000114948,ADAM23,206443531,206621127,3,1045
ENSG00000114956,DGUOK,73926825,73958961,8,239
ENSG00000114978,MOB1A,74152527,74178898,6,160
ENSG00000114982,KANSL3,96593169,96642787,20,248
ENSG00000114988,LMAN2L,96705928,96740064,9,148
ENSG00000114993,RTKN,74425834,74442422,11,85
ENSG00000114999,TTL,112482155,112541739,4,457
ENSG00000115008,IL1A,112773924,112784493,1,107
ENSG00000115009,CCL20,227805738,227817564,4,91
ENSG00000115020,PIKFYVE,208266254,208358746,9,568
ENSG00000115041,KCNIP3,95297326,95386077,7,458
ENSG00000115042,FAHD2A,95402707,95416616,6,89
ENSG00000115053,NCL,231453530,231483641,10,222
ENSG00000115073,ACTR1B,97655938,97664044,3,84
ENSG00000115084,SLC35F5,113705010,113756693,13,314
ENSG00000115085,ZAP70,97713575,97739862,8,230
ENSG00000115091,ACTR3,113890062,113962596,8,482
ENSG00000115107,STEAP3,119223830,119265652,4,386
ENSG00000115109,EPB41L5,120013076,120179119,10,900
ENSG00000115112,TFCP2L1,121216586,121285202,2,495
ENSG00000115128,SF3B6,24067585,24076373,2,77
ENSG00000115129,-,24077432,24085861,-,-
ENSG00000115137,DNAJC27,24943635,24972094,7,178
ENSG00000115138,POMC,25160852,25168903,5,36
ENSG00000115145,STAM2,152116800,152175763,6,427
ENSG00000115155,OTOF,26457202,26558756,7,782
ENSG00000115159,GPD2,156435289,156613735,13,914
ENSG00000115163,CENPA,26764288,26801067,6,108
ENSG00000115165,CYTIP,157414618,157488961,8,444
ENSG00000115170,ACVR1,157736250,157876330,10,681
ENSG00000115183,TANC1,158968639,159232659,5,1828
ENSG00000115194,SLC30A3,27253683,27275817,10,146
ENSG00000115204,MPV17,27309491,27325680,23,61
ENSG00000115207,GTF3C2,27325848,27356999,14,117
ENSG00000115211,EIF2B4,27364351,27370338,12,13
ENSG00000115216,NRBP1,27427789,27442259,9,94
ENSG00000115221,ITGB6,160099666,160200313,11,1149
ENSG00000115226,FNDC4,27491882,27495200,3,23
ENSG00000115232,ITGA4,181457201,181538940,11,648
ENSG00000115233,PSMD14,161308424,161411717,5,443
ENSG00000115234,SNX17,27370495,27377535,10,22
ENSG00000115239,ASB3,53532671,53860160,13,1938
ENSG00000115241,PPM1G,27381194,27409591,3,139
ENSG00000115252,PDE1A,182139967,182523359,9,2700
ENSG00000115263,GCG,162142881,162152404,5,116
ENSG00000115267,IFIH1,162267073,162318684,3,311
ENSG00000115271,GCA,162318839,162371595,10,183
ENSG00000115274,INO80B,74455086,74457944,9,59
