Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000000419,DPM1,50934866,50959140,6,67
ENSG00000019186,CYP24A1,54153445,54173986,6,265
ENSG00000020256,ZFP64,52051662,52204308,12,1194
ENSG00000022277,RTF2,56468584,56519449,9,354
ENSG00000025293,PHF20,35771973,35950370,16,1110
ENSG00000025772,TOMM34,44942129,44960397,1,11
ENSG00000026036,RTEL1-TNFRSF6B,63659299,63698684,4,23
ENSG00000026559,KCNG1,51003655,51023107,6,73
ENSG00000042062,RIPOR3,50586107,50691542,6,794
ENSG00000054793,ATP9A,51596513,51768390,3,1545
ENSG00000054796,SPO11,57329802,57343994,5,98
ENSG00000054803,CBLN4,55997356,56005519,1,75
ENSG00000060491,OGFR,62804834,62814000,4,101
ENSG00000061656,SPAG4,35615828,35621094,7,62
ENSG00000062598,ELMO2,46366049,46432985,18,172
ENSG00000064205,-,44714843,44728509,-,-
ENSG00000064601,CTSA,45890143,45898949,19,41
ENSG00000064655,EYA2,46894623,47188844,10,2250
ENSG00000064787,BCAS1,53936776,54070594,4,1226
ENSG00000075043,KCNQ2,63400207,63472677,47,974
ENSG00000077984,CST7,24949268,24959928,1,188
ENSG00000078699,CBFA2T2,33490074,33650036,10,699
ENSG00000078747,ITCH,34363234,34511773,7,842
ENSG00000078804,-,34704338,34713439,-,-
ENSG00000078814,MYH7B,34955809,35002437,9,243
ENSG00000078898,BPIFB2,33007703,33023703,1,128
ENSG00000080189,SLC35C2,46345979,46364458,13,145
ENSG00000080839,RBL1,36996348,37095997,4,597
ENSG00000080845,DLGAP4,36306335,36528637,16,1145
ENSG00000087460,GNAS,58839717,58911192,58,378
ENSG00000087495,PHACTR3,59577508,59847711,9,2155
ENSG00000087510,TFAP2C,56629305,56639283,2,109
ENSG00000087586,AURKA,56369388,56392337,13,119
ENSG00000087589,CASS4,56412111,56460387,3,337
ENSG00000088298,EDEM2,35115363,35147336,2,291
ENSG00000088305,DNMT3B,32762384,32809359,6,364
ENSG00000088320,REM1,31475287,31484895,1,39
ENSG00000088325,TPX2,31739270,31801805,2,351
ENSG00000088340,FER1L4,35558736,35607562,13,326
ENSG00000088356,PDRG1,31944336,31952046,1,31
ENSG00000088367,EPB41L1,36091503,36232799,19,560
ENSG00000088766,CRLS1,6006092,6040053,7,192
ENSG00000088782,DEFB127,157453,159163,1,161
