Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000015475,BID,17734137,17774770,15,426
ENSG00000040608,RTN4R,20241414,20283246,6,419
ENSG00000063515,GSC2,19146992,19150292,1,53
ENSG00000069998,HDHD5,17137510,17165287,7,335
ENSG00000070010,UFD1,19449910,19479202,10,153
ENSG00000070371,CLTCL1,19179472,19291719,12,829
ENSG00000070413,DGCR2,19036281,19122454,7,790
ENSG00000093009,CDC45,19479456,19520612,12,247
ENSG00000093010,COMT,19941370,19969975,11,272
ENSG00000093072,ADA2,17178789,17258235,10,536
ENSG00000093100,-,17787651,17811497,-,-
ENSG00000099889,ARVCF,19969895,20016823,11,360
ENSG00000099899,TRMT2A,20111874,20117392,20,35
ENSG00000099901,RANBP1,20115937,20127355,14,97
ENSG00000099904,ZDHHC8,20129455,20148007,7,155
ENSG00000099910,KLHL22,20441518,20495844,12,294
ENSG00000099917,MED15,20495912,20587632,31,661
ENSG00000099937,-,20774112,20787720,-,-
ENSG00000099940,SNAP29,20859006,20891214,3,231
ENSG00000099942,CRKL,20917406,20953747,2,326
ENSG00000099949,LZTR1,20982268,20999032,18,147
ENSG00000099953,MMP11,23768225,23784316,13,130
ENSG00000099954,CECR2,17359948,17558151,6,1895
ENSG00000099956,SMARCB1,23786930,23838009,9,625
ENSG00000099957,P2RX6,21009807,21028013,9,111
ENSG00000099958,DERL3,23834502,23839128,10,51
ENSG00000099960,SLC7A4,21028717,21032840,3,25
ENSG00000099968,BCL2L13,17628854,17730855,17,871
ENSG00000099974,DDTL,23966887,23972556,1,73
ENSG00000099977,DDT,23970541,23980525,7,67
ENSG00000099984,GSTT2,23980057,23983915,3,81
ENSG00000099985,OSM,30262828,30266851,3,67
ENSG00000099991,CABIN1,24011191,24178628,14,704
ENSG00000099992,TBC1D10A,30291989,30326947,10,119
ENSG00000099994,SUSD2,24181486,24189106,2,68
ENSG00000099995,SF3A1,30331987,30356919,10,188
ENSG00000099998,GGT5,24219653,24245108,6,402
ENSG00000099999,RNF215,30368810,30421771,10,233
ENSG00000100003,SEC14L2,30396940,30425303,17,18
ENSG00000100012,SEC14L3,30447958,30472017,7,275
ENSG00000100014,SPECC1L,24270816,24417739,7,1012
ENSG00000100023,PPIL2,21665999,21700015,12,311
ENSG00000100024,UPB1,24494106,24528390,5,197
ENSG00000100027,YPEL1,21697535,21735794,3,278
ENSG00000100028,SNRPD3,24555957,24582052,5,469
ENSG00000100029,PES1,30576624,30607083,13,304
ENSG00000100030,MAPK1,21759656,21867680,4,750
ENSG00000100031,GGT1,24594810,24629005,27,202
ENSG00000100033,-,18912776,18936553,-,-
ENSG00000100034,PPM1F,21919424,21952848,10,281
ENSG00000100036,SLC35E4,30635780,30669016,3,378
ENSG00000100038,TOP3B,21957024,21982813,17,37
ENSG00000100053,CRYBB3,25199857,25207359,2,78
ENSG00000100055,CYTH4,37282026,37315341,11,306
ENSG00000100056,ESS2,19130278,19144684,4,134
ENSG00000100058,CRYBB2P1,25455711,25459681,6,761
ENSG00000100060,MFNG,37469062,37486393,10,124
ENSG00000100065,CARD10,37490361,37519542,10,262
ENSG00000100068,LRP5L,25351611,25405274,8,495
ENSG00000100075,SLC25A1,19175580,19178739,5,55
ENSG00000100077,GRK3,25564674,25729294,3,1093
ENSG00000100078,PLA2G3,31134806,31140508,1,34
ENSG00000100079,LGALS2,37570247,37582616,2,132
ENSG00000100083,GGA1,37608724,37633564,23,207
ENSG00000100084,HIRA,19330697,19447450,4,590
ENSG00000100092,SH3BP1,37634653,37656117,8,240
ENSG00000100095,SEZ6L,26169461,26383597,10,1661
ENSG00000100097,LGALS1,37675635,37679802,7,69
ENSG00000100099,HPS4,26443106,26483931,18,239
ENSG00000100100,PIK3IP1,31281593,31292534,6,66
ENSG00000100101,-,37686413,37726503,1,254
ENSG00000100104,SRRD,26483876,26494658,3,80
ENSG00000100105,PATZ1,31325803,31346346,6,45
ENSG00000100106,TRIOBP,37697047,37776556,11,286
ENSG00000100109,TFIP11,26491224,26512505,17,103
ENSG00000100116,GCAT,37807904,37817176,7,51
ENSG00000100121,GGTLC2,22644613,22647898,5,91
ENSG00000100122,CRYBB1,26599277,26618027,1,127
ENSG00000100124,ANKRD54,37830854,37849327,12,132
ENSG00000100129,EIF3L,37848867,37889407,14,204
ENSG00000100139,MICALL1,37905656,37942822,6,269
ENSG00000100142,POLR2F,37952606,38041915,14,156
ENSG00000100146,-,37970685,37987422,-,-
ENSG00000100150,DEPDC5,31753866,31908033,22,1002
ENSG00000100151,PICK1,38056310,38075701,15,115
ENSG00000100154,TTC28,27978013,28679840,8,3248
ENSG00000100156,SLC16A8,38078133,38084184,3,62
ENSG00000100170,SLC5A1,32043260,32113029,4,445
ENSG00000100181,TPTEP1,16637039,16638740,8,806
ENSG00000100191,-,32218463,32255347,-,-
ENSG00000100196,KDELR3,38468077,38483447,3,165
ENSG00000100201,DDX17,38483437,38507660,12,99
ENSG00000100206,DMC1,38518947,38570204,7,295
ENSG00000100209,HSCB,28742038,28757515,7,119
ENSG00000100211,CBY1,38656635,38673854,11,133
ENSG00000100216,TOMM22,38681956,38685421,2,13
ENSG00000100218,RSPH14,23059414,23145021,5,525
ENSG00000100219,XBP1,28794554,28800597,7,64
ENSG00000100220,RTCB,32387581,32412248,6,246
ENSG00000100221,JOSD1,38685542,38701556,10,101
ENSG00000100225,FBXO7,32474675,32498829,9,232
ENSG00000100226,GTPBP1,38705741,38738299,13,172
ENSG00000100228,RAB36,23145365,23165663,3,133
ENSG00000100234,-,32801704,32863041,-,-
ENSG00000100242,SUN2,38733289,38794143,18,313
ENSG00000100246,-,38778507,38794198,-,-
ENSG00000100249,C22orf31,29058671,29061831,1,30
ENSG00000100263,RHBDD3,29259871,29268209,7,40
ENSG00000100276,RASL10A,29312932,29319679,4,30
ENSG00000100280,AP1B1,29327679,29388583,11,664
ENSG00000100281,HMGXB4,35257451,35295807,8,237
ENSG00000100284,TOM1,35299274,35347992,19,332
ENSG00000100285,NEFH,29480217,29491390,1,103
ENSG00000100292,HMOX1,35380360,35394214,4,184
ENSG00000100296,THOC5,29505878,29555216,17,408
ENSG00000100297,MCM5,35400133,35425431,10,208
ENSG00000100298,APOBEC3H,39097223,39104067,7,138
ENSG00000100302,RASD2,35540830,35553999,1,156
ENSG00000100307,CBX7,39120166,39152680,7,311
ENSG00000100314,CABP7,29720002,29731833,1,73
ENSG00000100319,ZMAT5,29730955,29767011,2,206
ENSG00000100320,RBFOX2,35738735,36028824,14,1403
ENSG00000100325,ASCC2,29788608,29838304,23,314
ENSG00000100330,MTMR3,29883168,30030868,12,859
ENSG00000100336,APOL4,36189123,36204840,12,348
ENSG00000100342,APOL1,36253070,36267530,12,229
ENSG00000100345,MYH9,36281279,36388010,11,840
ENSG00000100348,TXN2,36467045,36481640,5,240
ENSG00000100350,FOXRED2,36487189,36507221,5,193
ENSG00000100353,EIF3D,36510854,36529184,12,224
ENSG00000100360,IFT27,36758201,36776256,12,168
ENSG00000100362,PVALB,36800683,36819479,6,210
ENSG00000100365,NCF4,36860987,36878017,4,69
ENSG00000100368,CSF2RB,36913627,36940439,4,328
ENSG00000100379,KCTD17,37051738,37063390,9,119
ENSG00000100385,IL2RB,37118665,37175118,7,458
ENSG00000128185,DGCR6L,20314237,20320080,3,40
ENSG00000128191,DGCR8,20080220,20111877,10,286
ENSG00000128203,ASPHD2,26429259,26445015,1,180
ENSG00000128218,VPREB3,23752742,23754425,2,43
ENSG00000128228,SDF2L1,21642301,21644299,2,33
ENSG00000128242,GAL3ST1,30554634,30574665,22,223
ENSG00000128245,YWHAH,31944521,31957603,6,77
ENSG00000128250,-,29438582,29442455,-,-
ENSG00000128253,RFPL2,32190434,32205073,6,120
ENSG00000128254,YWHAH-AS1,31925518,31945518,4,165
ENSG00000128262,POM121L9P,24252004,24253289,3,222
ENSG00000128266,-,23070518,23125032,-,-
ENSG00000128271,-,24417878,24442357,-,-
ENSG00000128276,RFPL3,32354884,32361161,2,235
ENSG00000128283,CDC42EP1,37560479,37569405,4,133
ENSG00000128284,APOL3,36140328,36166177,21,284
ENSG00000128294,TPST2,26521995,26596717,9,638
ENSG00000128298,BAIAP2L2,38084651,38111015,3,198
ENSG00000128309,MPST,37019634,37029821,8,69
ENSG00000128310,GALR3,37823381,37825485,1,47
ENSG00000128311,TST,37010858,37020183,4,90
ENSG00000128313,APOL5,35717871,35729483,1,205
ENSG00000128322,IGLL1,23573124,23580302,3,73
ENSG00000128335,APOL2,36226208,36239954,9,187
ENSG00000128340,RAC2,37225269,37259594,7,305
ENSG00000128342,LIF,30240452,30246759,2,23
ENSG00000128346,C22orf23,37943049,37953669,6,41
ENSG00000128383,APOBEC3A,38952740,38963184,5,406
ENSG00000128394,APOBEC3F,39040603,39055972,4,164
ENSG00000130538,OR11H1,15528191,15529139,1,34
ENSG00000131100,ATP6V1E1,17592135,17628749,9,387
ENSG00000133422,MORC2,30925129,30968774,6,164
ENSG00000133424,LARGE1,33162225,33922841,16,6141
ENSG00000133433,GSTT2B,23957413,23961195,2,63
ENSG00000133454,MYO18B,25742143,26031045,10,2433
ENSG00000133460,SLC2A11,23856702,23886312,23,222
ENSG00000133466,C1QTNF6,37180165,37199385,7,127
ENSG00000133475,GGT2P,21207972,21225554,2,311
ENSG00000133488,SEC14L4,30488901,30505711,4,106
ENSG00000133519,ZDHHC8BP,23397937,23402157,5,219
ENSG00000138867,GUCD1,24540422,24555935,13,166
ENSG00000138942,RNF185,31160181,31207019,7,287
ENSG00000159496,-,23688135,23699176,-,-
