Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000002834,LASP1,38869858,38921770,9,420
ENSG00000002919,SNX11,48103356,48123601,13,140
ENSG00000004139,SARM1,28364355,28404049,8,102
ENSG00000004142,POLDIP2,28346632,28357527,2,40
ENSG00000004660,CAMKK1,3860314,3894891,4,467
ENSG00000004897,CDC27,47117702,47189422,19,441
ENSG00000004939,SLC4A1,44248389,44268141,6,176
ENSG00000004975,DVL2,7225341,7234517,15,42
ENSG00000005100,DHX33,5440916,5468982,5,124
ENSG00000005102,MEOX1,43640388,43661922,4,209
ENSG00000005156,LIG3,34980511,35009743,16,106
ENSG00000005243,COPZ2,48026166,48038030,10,141
ENSG00000005379,TSPOAP1,58301227,58328795,11,237
ENSG00000005381,MPO,58269854,58280935,5,38
ENSG00000005882,PDK2,50094736,50112152,16,115
ENSG00000005884,ITGA3,50055967,50090481,16,256
ENSG00000005961,ITGA2B,44372179,44389649,10,93
ENSG00000006025,OSBPL7,47807371,47821803,11,174
ENSG00000006042,TMEM98,32927909,32945106,9,189
ENSG00000006047,YBX2,7288262,7294639,7,40
ENSG00000006059,KRT33A,41346091,41350828,1,76
ENSG00000006062,MAP3K14,45263118,45317029,6,241
ENSG00000006125,AP2B1,35578045,35726413,22,943
ENSG00000006282,SPATA20,50543057,50555852,28,84
ENSG00000006283,CACNA1G,50560714,50627474,34,348
ENSG00000006695,COX10,14069489,14231736,4,960
ENSG00000006740,ARHGAP44,12789497,12991643,12,1647
ENSG00000006744,ELAC2,12991611,13018065,21,293
ENSG00000006788,MYH13,10300864,10373130,3,422
ENSG00000007168,PAFAH1B1,2593209,2685615,13,673
ENSG00000007171,NOS2,27756765,27800529,2,249
ENSG00000007174,DNAH9,11598469,11969748,15,2598
ENSG00000007202,BLTP2,28614445,28645454,16,116
ENSG00000007216,-,28473292,28497781,-,-
ENSG00000007237,GAS7,9910605,10198606,19,2660
ENSG00000007312,CD79B,63928737,63932336,6,73
ENSG00000007314,SCN4A,63938553,63972918,3,247
ENSG00000008283,CYB561,63432303,63446354,21,78
ENSG00000008294,SPAG9,50962173,51120868,22,793
ENSG00000008838,MED24,40019096,40061215,34,238
ENSG00000010244,ZNF207,32350131,32381885,17,109
ENSG00000011028,MRC2,62627669,62693597,7,339
ENSG00000011052,NME1-NME2,51153589,51171744,3,64
ENSG00000011143,MKS1,58205440,58219605,13,60
ENSG00000011258,MBTD1,51177424,51260163,7,513
ENSG00000011260,UTP18,51260545,51297936,7,239
ENSG00000011295,TTC19,15999783,16045015,10,262
ENSG00000012048,BRCA1,43044294,43170245,30,775
ENSG00000013306,SLC25A39,44319624,44324870,17,51
ENSG00000015532,XYLT2,50346125,50363138,7,255
ENSG00000029725,RABEP1,5282264,5386340,7,944
ENSG00000030582,GRN,44345245,44353106,22,92
ENSG00000033627,ATP6V0A1,42458843,42522582,25,313
ENSG00000034152,MAP2K3,21284671,21315232,15,726
ENSG00000035862,TIMP2,78852976,78925387,5,774
ENSG00000037042,TUBG2,42659283,42667006,3,87
ENSG00000040531,CTNS,3636458,3663103,10,286
ENSG00000040633,PHF23,7235028,7239722,13,19
ENSG00000049283,EPN3,50532681,50543750,18,77
ENSG00000055483,USP36,78787380,78841441,24,492
ENSG00000062716,VMP1,59707191,59842255,17,545
ENSG00000062725,APPBP2,60443157,60526242,6,434
ENSG00000063015,-,28954900,29006440,-,0
ENSG00000064195,DLX3,49990004,49995224,2,103
ENSG00000064300,NGFR,49495292,49515008,3,115
ENSG00000065320,NTN1,9021509,9244000,2,1957
ENSG00000065325,GLP2R,9822205,9892099,4,555
ENSG00000065559,MAP2K4,12020828,12143830,15,617
ENSG00000067191,CACNB1,39173452,39197702,12,120
ENSG00000067596,DHX8,43483864,43610338,7,327
ENSG00000068079,IFI35,43006739,43014456,8,50
ENSG00000068097,HEATR6,60041007,60078922,12,141
ENSG00000068120,COASY,42561466,42566277,14,19
ENSG00000068137,PLEKHH3,42667913,42676994,9,24
ENSG00000068489,PRR11,59155731,59206709,9,256
ENSG00000069188,SDK2,73334383,73644445,5,2622
ENSG00000070366,SMG6,2059838,2303785,20,1550
ENSG00000070444,MNT,2384072,2401104,9,146
ENSG00000070495,JMJD6,76712831,76726799,8,104
ENSG00000070526,ST6GALNAC1,76624760,76643786,11,235
ENSG00000070540,-,68420947,68457513,-,0
ENSG00000070731,ST6GALNAC2,76565376,76586956,9,163
