Gene ID,Symbol,Region Start,Region End,# Transcripts,# Variants
ENSG00000003249,DBNDD1,90004870,90019890,7,196
ENSG00000004779,NDUFAB1,23581013,23596316,5,175
ENSG00000005001,PRSS22,2852729,2858170,8,127
ENSG00000005187,ACSM3,20610242,20797581,15,1045
ENSG00000005189,-,20806428,20849665,-,-
ENSG00000005194,CIAPIN1,57428186,57447420,15,196
ENSG00000005339,CREBBP,3725053,3880713,20,1040
ENSG00000005513,SOX8,981769,986979,2,83
ENSG00000005844,ITGAL,30472657,30523567,19,232
ENSG00000006007,GDE1,19501692,19522123,5,130
ENSG00000006116,CACNG3,24256334,24362412,1,826
ENSG00000006194,ZNF263,3283282,3301401,8,157
ENSG00000006210,CX3CL1,57372476,57385044,4,136
ENSG00000006327,TNFRSF12A,3018444,3022383,7,8
ENSG00000007038,PRSS21,2817179,2826304,10,173
ENSG00000007376,RPUSD1,784973,788397,10,79
ENSG00000007384,RHBDF1,58058,76355,11,152
ENSG00000007392,LUC7L,188968,229463,21,279
ENSG00000007516,BAIAP3,1333637,1349439,16,196
ENSG00000007520,TSR3,1349239,1351878,2,31
ENSG00000007541,PIGQ,566994,584109,25,228
ENSG00000007545,CRAMP1,1612336,1677908,8,460
ENSG00000008516,MMP25,3046061,3060726,4,225
ENSG00000008517,IL32,3065296,3082192,35,266
ENSG00000008710,PKD1,2088707,2135898,40,405
ENSG00000010539,ZNF200,3222324,3236221,10,81
ENSG00000011638,LDAF1,21158376,21180616,9,90
ENSG00000013364,MVP,29820393,29848039,19,85
ENSG00000015413,DPEP1,89613307,89638456,9,638
ENSG00000033011,ALG1,5033701,5087379,8,337
ENSG00000034713,-,75566374,75577881,-,0
ENSG00000038358,EDC4,67873051,67884499,14,41
ENSG00000038532,CLEC16A,10944538,11182186,12,1688
ENSG00000039068,CDH1,68737291,68835537,14,778
ENSG00000039523,RIPOR1,67518417,67546788,23,73
ENSG00000040199,PHLPP2,71637834,71724701,7,474
ENSG00000047578,KATNIP,27550132,27780344,10,965
ENSG00000048462,-,11965209,11968068,-,-
ENSG00000048471,SNX29,11976733,12574287,8,6146
ENSG00000050820,BCAR1,75228180,75268053,22,364
ENSG00000051108,HERPUD1,56932141,56944864,19,150
ENSG00000051523,CYBA,88643274,88651083,10,122
ENSG00000052344,PRSS8,31131432,31135727,6,20
ENSG00000058600,POLR3E,22297374,22335101,19,275
ENSG00000059122,FLYWCH1,2911930,2951208,14,540
ENSG00000059145,UNKL,1363204,1414751,17,461
ENSG00000062038,CDH3,68636188,68727468,10,684
ENSG00000063854,HAGH,1795619,1827157,12,575
ENSG00000064270,ATP2C2,84368526,84464187,15,1461
ENSG00000065054,NHERF2,2025355,2039026,9,155
ENSG00000065057,NTHL1,2039814,2047866,10,52
ENSG00000065427,KARS1,75627473,75648643,12,170
ENSG00000065457,ADAT1,75596867,75623300,10,122
ENSG00000066654,-,20702815,20742084,-,-
ENSG00000066813,ACSM2B,20536225,20576427,19,564
ENSG00000067365,METTL22,8621682,8649654,18,464
ENSG00000067836,ROGDI,4796967,4802880,16,53
ENSG00000067955,CBFB,67028983,67101058,9,375
ENSG00000069329,VPS35,46656131,46689518,12,161
ENSG00000069345,DNAJA2,46955361,46973674,4,110
ENSG00000069764,PLA2G10,14672547,14694308,2,98
ENSG00000070729,CNGB1,57882339,57971128,9,726
ENSG00000070761,CFAP20,58113591,58129381,7,201
ENSG00000070770,CSNK2A2,58157906,58198106,6,279
ENSG00000070915,SLC12A3,56865206,56915850,6,479
ENSG00000072736,NFATC3,68084750,68229259,22,497
ENSG00000072864,NDE1,15643266,15734691,12,605
ENSG00000074071,MRPS34,1771889,1773150,3,8
ENSG00000075399,VPS9D1,89707133,89720898,7,187
ENSG00000076344,RGS11,268300,275980,8,76
ENSG00000077235,GTF3C1,27459554,27549913,13,335
ENSG00000077238,IL4R,27313667,27364778,19,367
ENSG00000078328,RBFOX1,5239801,7713340,24,33090
ENSG00000079616,KIF22,29790726,29805385,10,80
ENSG00000080603,SRCAP,30698208,30741409,5,153
ENSG00000083093,PALB2,23603159,23641321,6,290
ENSG00000083799,CYLD,50742049,50801935,16,301
ENSG00000085644,ZNF213,3129776,3142804,9,69
ENSG00000085721,-,15060032,15094311,-,-
ENSG00000086504,MRPL28,366968,371289,10,205
ENSG00000086506,HBQ1,180458,181179,1,38
ENSG00000086696,HSD17B2,82035003,82098534,6,547
ENSG00000087237,CETP,56961922,56983845,4,265
ENSG00000087245,MMP2,55389699,55506691,8,1130
ENSG00000087250,MT3,56589073,56591088,6,85
ENSG00000087253,LPCAT2,55509071,55586666,8,490
ENSG00000087258,GNAO1,56191389,56357444,26,1000
ENSG00000087263,OGFOD1,56451520,56479104,11,140
ENSG00000088682,COQ9,57447424,57461270,16,80
ENSG00000089280,FUS,31180137,31191605,13,99
ENSG00000089486,CDIP1,4510668,4538828,14,198
ENSG00000089505,-,66566392,66579137,-,0
ENSG00000090238,YPEL3,30092313,30096915,12,13
ENSG00000090447,TFAP4,4257185,4273075,7,106
ENSG00000090565,RAB11FIP3,425648,523011,11,946
ENSG00000090581,GNPTG,1351930,1365737,9,128
ENSG00000090857,PDPR,70114331,70162537,11,571
ENSG00000090861,AARS1,70251982,70289707,7,243
ENSG00000090863,GLG1,74447426,74607144,14,1454
ENSG00000090905,TNRC6A,24610208,24827632,18,1517
ENSG00000091262,ABCC6,16149564,16223522,9,678
ENSG00000091651,ORC6,46689642,46698394,9,38
ENSG00000095906,-,1782931,1789186,-,-
ENSG00000095917,TPSD1,1256058,1259008,2,234
ENSG00000099364,FBXL19,30923054,30948783,9,86
ENSG00000099365,STX1B,30989255,31010638,3,106
ENSG00000099377,HSD3B7,30985206,30989147,4,4
ENSG00000099381,SETD1A,30957293,30984664,3,131
ENSG00000099385,BCL7C,30833625,30894302,5,274
ENSG00000099769,IGFALS,1790412,1794971,3,28
ENSG00000100726,TELO2,1493343,1510457,8,262
ENSG00000102854,MSLN,760733,768865,8,363
ENSG00000102858,MGRN1,4616492,4690974,18,915
ENSG00000102870,ZNF629,30778455,30787205,1,34
ENSG00000102871,TRADD,67154184,67159909,5,24
ENSG00000102878,HSF4,67164680,67169945,25,15
ENSG00000102879,CORO1A,30182826,30189076,17,66
ENSG00000102882,MAPK3,30114104,30123506,15,39
ENSG00000102886,GDPD3,30104809,30113537,5,34
ENSG00000102890,ELMO3,67199110,67204029,5,30
ENSG00000102891,MT4,56565072,56568957,1,166
ENSG00000102893,PHKB,47461122,47701523,17,858
ENSG00000102897,LYRM1,20899867,20925006,11,114
ENSG00000102898,NUTF2,67846881,67872567,8,101
ENSG00000102900,NUP93,56730117,56850286,21,719
ENSG00000102901,CENPT,67828156,67847811,35,79
ENSG00000102904,TSNAXIP1,67806764,67832148,16,126
ENSG00000102908,NFAT5,69565093,69704666,12,851
ENSG00000102910,LONP2,48244299,48363122,9,472
ENSG00000102921,N4BP1,48538725,48620148,6,426
ENSG00000102924,CBLN1,49277916,49281838,3,72
ENSG00000102931,ARL2BP,57245258,57253635,4,67
ENSG00000102934,PLLP,57248546,57284672,5,262
ENSG00000102935,ZNF423,49487523,49857919,8,2391
ENSG00000102962,CCL22,57358782,57366189,1,168
ENSG00000102967,DHODH,72008587,72027664,9,135
ENSG00000102970,CCL17,57404766,57416063,2,220
ENSG00000102974,CTCF,67562466,67639177,3,397
ENSG00000102977,ACD,67657511,67660810,15,12
ENSG00000102978,POLR2C,57462659,57472009,8,48
ENSG00000102981,PARD6A,67660945,67662774,4,9
ENSG00000102984,-,71859679,71895336,-,0
ENSG00000102996,MMP15,58025753,58046901,2,135
ENSG00000103005,USB1,57999545,58021618,16,108
ENSG00000103018,CYB5B,69398401,69466264,7,329
ENSG00000103021,CCDC113,58231156,58283836,6,512
ENSG00000103023,PRSS54,58279996,58295047,6,99
ENSG00000103024,NME3,1770319,1771561,11,27
ENSG00000103034,NDRG4,58462845,58513628,55,378
ENSG00000103035,PSMD7,74296813,74306288,6,52
ENSG00000103037,SETD6,58515478,58523842,13,65
ENSG00000103042,SLC38A7,58665108,58684770,16,244
ENSG00000103043,VAC14,70687438,70801160,12,751
ENSG00000103044,HAS3,69105652,69118719,5,119
ENSG00000103047,TANGO6,68843530,69085182,10,1480
ENSG00000103051,COG4,70480567,70523560,14,336
ENSG00000103056,SMPD3,68358326,68448508,12,455
ENSG00000103061,SLC7A6OS,68284502,68310946,5,57
ENSG00000103064,SLC7A6,68264515,68301823,16,190
ENSG00000103066,PLA2G15,68245303,68261058,12,116
ENSG00000103067,ESRP2,68229032,68238102,12,35
ENSG00000103089,FA2H,74712954,74774831,5,547
ENSG00000103091,WDR59,74871361,75000173,23,1219
ENSG00000103111,MON1B,77190834,77202398,10,204
ENSG00000103121,CMC2,80966447,81020270,24,737
ENSG00000103126,AXIN1,287439,352723,5,743
ENSG00000103145,HCFC1R1,3022624,3024286,9,7
ENSG00000103148,NPRL3,84270,138677,14,418
ENSG00000103150,MLYCD,83899114,83951445,2,437
ENSG00000103152,MPG,77006,85851,5,106
ENSG00000103154,NECAB2,83968243,84002776,5,644
ENSG00000103160,HSDL1,84122140,84145192,8,169
ENSG00000103168,TAF1C,84177846,84187070,23,70
ENSG00000103174,-,5024843,5034141,-,-
ENSG00000103175,WFDC1,84294845,84329844,5,592
ENSG00000103184,SEC14L5,4958329,5019157,2,560
ENSG00000103187,COTL1,84565595,84618078,6,637
ENSG00000103194,USP10,84699985,84779922,19,866
ENSG00000103196,CRISPLD2,84819984,84920768,11,1178
ENSG00000103197,TSC2,2047966,2089491,26,353
ENSG00000103199,ZNF500,4748238,4767624,8,156
ENSG00000103202,NME4,396724,410367,12,202
ENSG00000103222,ABCC1,15949137,16143257,8,1601
ENSG00000103226,NOMO3,16232505,16300806,17,282
ENSG00000103227,LMF1,853633,981318,17,2572
ENSG00000103241,FOXF1,86510526,86515422,1,59
ENSG00000103245,CIAO3,729759,741329,21,90
ENSG00000103248,MTHFSD,86530177,86555235,20,241
ENSG00000103249,CLCN7,1444933,1475077,14,427
ENSG00000103253,HAGHL,726935,735525,19,70
ENSG00000103254,ANTKMT,720580,722590,8,34
ENSG00000103257,SLC7A5,87830022,87869507,3,657
ENSG00000103260,METRN,715117,719655,6,92
ENSG00000103264,FBXO31,87326986,87392142,8,511
ENSG00000103266,STUB1,680223,682870,11,19
ENSG00000103269,RHBDL1,675670,678268,4,38
ENSG00000103274,NUBP1,10743785,10769351,8,225
ENSG00000103275,UBE2I,1308879,1327018,19,223
ENSG00000103310,ZP2,21197449,21214510,5,60
ENSG00000103313,MEFV,3242026,3256633,14,156
ENSG00000103316,CRYM,21238873,21303083,10,306
ENSG00000103319,EEF2K,22206277,22288738,4,488
ENSG00000103326,CAPN15,527711,554636,8,370
ENSG00000103335,PIEZO1,88715337,88785220,15,1020
ENSG00000103342,GSPT1,11868127,11916082,10,165
ENSG00000103343,-,3401214,3409364,-,-
ENSG00000103351,CLUAP1,3500975,3539048,12,255
ENSG00000103353,UBFD1,23557720,23574389,10,102
ENSG00000103355,PRSS33,2783952,2787948,4,55
ENSG00000103356,EARS2,23520753,23557731,17,243
ENSG00000103363,ELOB,2771413,2777289,5,32
ENSG00000103365,GGA2,23463541,23521995,17,374
ENSG00000103375,AQP8,25215730,25228932,2,222
ENSG00000103381,CPPED1,12659798,12803887,4,1262
ENSG00000103404,USP31,23061405,23149452,3,533
ENSG00000103415,HMOX2,4474689,4510347,18,76
ENSG00000103423,DNAJA3,4425804,4456775,14,188
ENSG00000103426,CORO7-PAM16,4340250,4420494,3,470
ENSG00000103429,BFAR,14632930,14669236,12,140
ENSG00000103449,SALL1,51135981,51152334,5,152
ENSG00000103460,TOX3,52436416,52547802,5,614
ENSG00000103472,RRN3P2,29074975,29116718,2,70
ENSG00000103479,RBL2,53433976,53491648,8,354
ENSG00000103485,QPRT,29663278,29698699,4,18
ENSG00000103489,XYLT1,17101768,17470960,4,2580
ENSG00000103490,PYCARD,31201485,31203450,4,26
ENSG00000103494,RPGRIP1L,53598152,53703938,12,609
ENSG00000103495,MAZ,29806105,29811164,16,30
ENSG00000103496,STX4,31032888,31042975,17,86
ENSG00000103502,CDIPT,29858356,29863414,10,63
ENSG00000103507,BCKDK,31106106,31112791,10,120
ENSG00000103510,KAT8,31114488,31131393,7,84
ENSG00000103512,NOMO1,14833720,14896157,8,315
ENSG00000103522,IL21R,27402173,27452042,5,406
ENSG00000103528,SYT17,19167970,19268332,9,696
ENSG00000103534,TMC5,19410495,19499113,11,827
ENSG00000103540,CCP110,19523810,19553408,11,221
ENSG00000103544,VPS35L,19555239,19706793,24,1083
ENSG00000103546,SLC6A2,55655987,55707645,10,430
ENSG00000103549,RNF40,30761744,30776307,12,58
ENSG00000103550,KNOP1,19701936,19718235,5,48
ENSG00000104731,KLHDC4,87696484,87765992,27,893
ENSG00000116176,TPSG1,1221650,1225268,2,134
ENSG00000118557,PMFBP1,72112156,72176878,11,378
ENSG00000118894,EEF2KMT,5084283,5097795,9,146
ENSG00000118898,PPL,4882506,4960741,6,763
ENSG00000118900,UBN1,4846664,4882401,9,254
ENSG00000121270,ABCC11,48165772,48247568,9,488
ENSG00000121274,TENT4B,50152910,50235310,4,434
ENSG00000121281,ADCY7,50246136,50318135,15,507
ENSG00000122254,HS3ST2,22814161,22916338,2,722
ENSG00000122257,RBBP6,24537692,24572863,13,329
ENSG00000122299,ZC3H7A,11750585,11797258,17,318
ENSG00000122304,-,11275638,11276480,-,-
ENSG00000122386,-,3112559,3120517,-,-
ENSG00000122390,NAA60,3443648,3486953,37,83
ENSG00000124067,SLC12A4,67943473,67969601,19,131
ENSG00000124074,ENKD1,67662944,67667265,7,22
ENSG00000124391,IL17C,88638571,88640468,2,110
ENSG00000125107,CNOT1,58519950,58629885,23,742
ENSG00000125122,FBXL9P,67207138,67227048,12,87
ENSG00000125124,BBS2,56465639,56582667,21,221
ENSG00000125144,MT1G,56666729,56668065,4,79
ENSG00000125148,MT2A,56608583,56609497,5,68
ENSG00000125149,PHAF1,67109940,67148544,11,167
ENSG00000125166,GOT2,58707130,58734342,7,235
ENSG00000125170,DOK4,57471921,57487327,18,98
ENSG00000126602,TRAP1,3651638,3717553,17,341
ENSG00000126603,GLIS2,4314760,4339597,2,299
ENSG00000126856,PRDM7,90056565,90092072,5,427
ENSG00000127554,GFER,1984192,1987749,5,21
ENSG00000127561,SYNGR3,1989659,1994275,6,26
ENSG00000127564,PKMYT1,2968023,2980479,20,83
ENSG00000127578,WFIKKN1,629238,634117,2,46
ENSG00000127580,WDR24,684621,690444,3,39
ENSG00000127585,FBXL16,692497,705801,5,127
ENSG00000127586,CHTF18,788045,800737,20,176
ENSG00000127588,GNG13,798040,800734,1,48
ENSG00000129636,ITFG1,47154386,47464149,12,1100
ENSG00000129910,CDH15,89171747,89195492,3,345
ENSG00000129925,PGAP6,370787,387113,8,244
ENSG00000129993,CBFA2T3,88874857,88977207,11,1416
ENSG00000130182,ZSCAN10,3088889,3099295,10,111
ENSG00000130656,HBZ,142727,154503,1,116
ENSG00000130731,METTL26,634426,636366,14,13
ENSG00000131143,COX4I1,85798632,85807068,18,76
ENSG00000131148,EMC8,85771757,85799608,6,357
ENSG00000131149,GSE1,85169524,85676204,16,6036
ENSG00000131152,-,87302875,87334273,1,148
ENSG00000131153,GINS2,85676197,85690073,3,130
ENSG00000131165,CHMP1A,89640815,89657738,10,304
ENSG00000131634,-,1528687,1555580,-,-
ENSG00000131650,KREMEN2,2964215,2968380,6,106
ENSG00000131652,THOC6,3024026,3027755,10,25
ENSG00000131653,TRAF7,2155697,2178129,7,190
ENSG00000131797,CLUHP3,31703167,31708581,7,51
ENSG00000132207,SLX1A,30193874,30197561,6,8
ENSG00000132600,PRMT7,68310950,68360852,27,321
ENSG00000132603,-,69337995,69343106,-,0
ENSG00000132604,TERF2,69355566,69408571,12,296
ENSG00000132612,VPS4A,69311349,69326939,4,41
ENSG00000132613,MTSS2,70661203,70686053,4,198
ENSG00000133392,MYH11,15703134,15857028,11,1003
ENSG00000133393,CEP20,15865718,15888625,9,400
ENSG00000134398,ERN2,23690309,23713226,7,129
ENSG00000134419,RPS15A,18781294,18790383,13,103
ENSG00000135686,KLHL36,84648510,84667686,7,286
ENSG00000135697,BCO1,81238688,81291142,3,492
ENSG00000135698,MPHOSPH6,82147797,82170224,8,468
ENSG00000135702,-,75528529,75536108,-,0
ENSG00000135709,KIAA0513,85027781,85094230,7,813
ENSG00000135720,DYNC1LI2,66720892,66751609,15,210
ENSG00000135722,FBXL8,67159931,67164570,9,19
ENSG00000135723,FHOD1,67229386,67247481,10,81
ENSG00000135736,CCDC102A,57512180,57536571,2,245
ENSG00000135740,SLC9A5,67237682,67272191,9,111
ENSG00000138834,MAPK8IP3,1706165,1770351,16,641
ENSG00000140623,SEPTIN12,4777605,4788398,8,213
ENSG00000140632,GLYR1,4803202,4847288,13,352
ENSG00000140650,PMM2,8788822,8862534,18,675
ENSG00000140675,SLC5A2,31483001,31490860,9,33
ENSG00000140678,ITGAX,31355133,31382999,7,190
ENSG00000140682,TGFB1I1,31471584,31477960,17,26
ENSG00000140688,RUSF1,31489470,31509309,11,81
ENSG00000140691,ARMC5,31458079,31467166,8,27
ENSG00000140694,PARN,14435699,14632728,15,1025
ENSG00000140718,FTO,53701691,54158512,23,3076
ENSG00000140740,UQCRC2,21953287,21983660,13,133
ENSG00000140743,CDR2,22345935,22437165,7,436
ENSG00000140749,-,21639549,21652608,-,-
ENSG00000140750,ARHGAP17,24919388,25015666,20,619
ENSG00000140795,MYLK3,46702281,46790407,7,426
ENSG00000140798,ABCC12,48080881,48156018,12,300
ENSG00000140807,NKD1,50548395,50649249,3,496
ENSG00000140829,DHX38,72093612,72112912,14,115
ENSG00000140830,TXNL4B,72044288,72094431,6,404
ENSG00000140832,MARVELD3,71626160,71642114,6,74
ENSG00000140835,-,71525232,71538748,-,0
ENSG00000140836,ZFHX3,72782884,73891871,7,2561
ENSG00000140839,CLEC18B,74408630,74421478,6,271
ENSG00000140848,CPNE2,57092582,57148369,10,384
ENSG00000140853,NLRC5,56989484,57083531,29,817
ENSG00000140854,KATNB1,57735738,57757244,10,195
ENSG00000140859,KIFC3,57758216,57863053,35,806
ENSG00000140873,ADAMTS18,77247812,77435034,9,1545
ENSG00000140876,NUDT7,77722491,77742260,7,341
ENSG00000140905,-,81081944,81096395,-,0
ENSG00000140931,CMTM3,66603873,66613892,15,100
ENSG00000140932,CMTM2,66579447,66588275,4,49
ENSG00000140937,CDH11,64943752,65126112,19,1278
ENSG00000140939,NOL3,67170153,67175737,13,20
ENSG00000140941,MAP1LC3B,87383952,87404779,9,88
ENSG00000140943,MBTPS1,84053760,84116942,16,689
ENSG00000140945,CDH13,82626964,83800640,14,13845
ENSG00000140948,ZCCHC14,87406245,87493024,4,837
ENSG00000140950,MEAK7,84476354,84554033,9,1222
ENSG00000140955,ADAD2,84191137,84197168,9,131
ENSG00000140961,OSGIN1,83931310,83966332,7,152
ENSG00000140968,IRF8,85899115,85922606,11,272
ENSG00000140983,RHOT2,668099,674174,27,41
ENSG00000140986,RPL3L,1943973,1957606,3,191
ENSG00000140987,-,3382080,3401065,-,-
ENSG00000140988,RPS2,1962057,1964841,17,27
ENSG00000140990,NDUFB10,1959537,1961975,5,61
ENSG00000140992,PDPK1,2537978,2603188,17,328
ENSG00000140993,TIGD7,3298807,3305729,8,27
ENSG00000140995,DEF8,89948696,89968060,29,296
ENSG00000141002,TCF25,89873569,89913627,26,611
ENSG00000141012,GALNS,88813733,88856970,13,656
ENSG00000141013,GAS8,90019628,90044975,20,283
ENSG00000141076,UTP4,69131290,69231130,16,602
ENSG00000141084,RANBP10,67723069,67806560,9,434
ENSG00000141086,CTRL,67927639,67932365,8,15
ENSG00000141096,DPEP3,67975662,67980549,2,66
ENSG00000141098,GFOD2,67674530,67719339,7,241
ENSG00000141101,NOB1,69741870,69754926,6,75
ENSG00000149922,TBX6,30085792,30091924,5,29
ENSG00000149923,PPP4C,30075977,30085376,14,60
ENSG00000149925,ALDOA,30064163,30070457,29,75
ENSG00000149926,TLCD3B,30024426,30052978,7,117
ENSG00000149927,DOC2A,30005513,30023270,18,67
ENSG00000149929,HIRIP3,29992329,29996074,7,23
ENSG00000149930,TAOK2,29973867,29992261,6,53
ENSG00000149932,TMEM219,29940884,29973050,9,151
ENSG00000150281,CTF1,30896613,30903547,2,43
ENSG00000150394,CDH8,61647241,62037035,14,2485
ENSG00000151006,PRSS53,31083436,31089628,3,28
ENSG00000152910,CNTNAP4,76277277,76560757,9,2962
ENSG00000153048,CARHSP1,8852941,8869012,20,97
ENSG00000153060,TEKT5,10627500,10694930,3,919
ENSG00000153066,TXNDC11,11679082,11742857,9,395
ENSG00000153406,NMRAL1,4461690,4495763,18,286
ENSG00000153443,UBALD1,4608882,4615027,9,122
ENSG00000153446,-,5044121,5066110,-,-
ENSG00000153774,CFDP1,75293697,75433503,11,1202
ENSG00000153786,ZDHHC7,84974174,85011535,8,464
ENSG00000153789,CIBAR2,85098357,85112472,3,240
ENSG00000153815,CMIP,81444807,81711762,12,2400
ENSG00000154099,DNAAF1,84145286,84178767,10,337
ENSG00000154102,C16orf74,85690083,85751129,7,629
ENSG00000154118,JPH3,87601834,87698156,4,1372
ENSG00000155330,C16orf87,46796602,46831180,4,149
ENSG00000155393,HEATR3,50065966,50107272,5,276
ENSG00000155592,ZKSCAN2,25236000,25257845,3,171
ENSG00000155666,KDM8,27203507,27221768,14,151
ENSG00000155714,PDZD9,21983864,22001116,3,58
ENSG00000155719,OTOA,21663967,21761935,7,559
ENSG00000156853,ZNF689,30602557,30624012,6,73
ENSG00000156858,PRR14,30650716,30656413,13,66
ENSG00000156860,FBRS,30658430,30670810,9,52
ENSG00000156873,PHKG2,30748292,30761176,11,35
ENSG00000156885,COX6A2,31427730,31428360,2,8
ENSG00000156886,ITGAD,31393334,31426505,3,211
ENSG00000156968,MPV17L,15395753,15413271,3,189
ENSG00000157045,-,15037853,15056079,-,-
ENSG00000157106,SMG1,18804859,18926408,17,724
ENSG00000157315,-,69343249,69351786,-,0
ENSG00000157322,CLEC18A,69950704,69964452,9,237
ENSG00000157335,CLEC18C,70173321,70187361,11,119
ENSG00000157349,DDX19B,70289662,70335305,16,259
ENSG00000157350,ST3GAL2,70375976,70439237,6,443
ENSG00000157353,FCSK,70454594,70480274,13,232
ENSG00000157368,IL34,70579894,70660682,6,949
ENSG00000157423,HYDIN,70802083,71230722,23,2069
ENSG00000157429,ZNF19,71464554,71565089,15,365
ENSG00000158482,SNX29P1,21376647,21386064,1,110
ENSG00000158486,DNAH3,20933110,21159441,6,1419
ENSG00000158545,ZC3H18,88570402,88631964,12,689
ENSG00000158717,RNF166,88696498,88706408,11,231
ENSG00000158792,SPATA2L,89696356,89701705,3,68
ENSG00000158805,ZNF276,89720399,89740925,12,308
ENSG00000158865,SLC5A11,24845840,24911628,12,563
ENSG00000159387,-,55324202,55330756,-,0
ENSG00000159398,CES5A,55846153,55956031,9,915
ENSG00000159461,AMFR,56361451,56425545,12,449
ENSG00000159579,RSPRY1,57186136,57240469,12,277
ENSG00000159593,NAE1,66802874,66873256,22,383
ENSG00000159618,ADGRG5,57542642,57591681,7,381
