Transcript ID,Region Start,Region End,# Variants
ENST00000006251,44677056,44737680,1017
ENST00000006251,44677056,44737680,1017
ENST00000008876,50603132,50613981,263
ENST00000008876,50603132,50613981,263
ENST00000043402,20241414,20268318,319
ENST00000086933,19146992,19150292,132
ENST00000155674,17137510,17165287,539
ENST00000159647,50170730,50180292,266
ENST00000159647,50170730,50180292,266
ENST00000207636,19950978,19969016,362
ENST00000215659,50252900,50261683,176
ENST00000215659,50252900,50261683,176
ENST00000215727,20774112,20787720,217
ENST00000215730,20859006,20891214,436
ENST00000215742,20999103,21002118,187
ENST00000215743,23772848,23784316,199
ENST00000215743,23772848,23784316,199
ENST00000215754,23894382,23895223,125
ENST00000215754,23894382,23895223,125
ENST00000215770,23966887,23972556,118
ENST00000215770,23966887,23972556,118
ENST00000215781,30262828,30266851,75
ENST00000215781,30262828,30266851,75
ENST00000215790,30291989,30326941,279
ENST00000215790,30291989,30326941,279
ENST00000215793,30331987,30356894,261
ENST00000215793,30331987,30356894,261
ENST00000215794,18150169,18177397,381
ENST00000215798,30378982,30387125,145
ENST00000215798,30378982,30387125,145
ENST00000215812,30459228,30472017,289
ENST00000215812,30459228,30472017,289
ENST00000215829,24555998,24574971,258
ENST00000215829,24555998,24574971,258
ENST00000215832,21759656,21867645,1085
ENST00000215838,30607173,30627271,802
ENST00000215838,30607173,30627271,802
ENST00000215855,25199857,25207359,131
ENST00000215855,25199857,25207359,131
ENST00000215862,30926610,30968201,289
ENST00000215862,30926610,30968201,289
ENST00000215882,19175580,19178736,109
ENST00000215885,31134806,31140508,115
ENST00000215885,31134806,31140508,115
ENST00000215886,37570247,37580087,256
ENST00000215886,37570247,37580087,256
ENST00000215904,37658722,37666932,165
ENST00000215904,37658722,37666932,165
ENST00000215906,26429259,26445015,293
ENST00000215906,26429259,26445015,293
ENST00000215909,37675635,37679802,118
ENST00000215909,37675635,37679802,118
ENST00000215912,31281599,31292488,166
ENST00000215912,31281599,31292488,166
ENST00000215917,26483876,26494658,172
ENST00000215917,26483876,26494658,172
ENST00000215919,31340676,31345776,88
ENST00000215919,31340676,31345776,88
ENST00000215941,37830854,37844334,198
ENST00000215941,37830854,37844334,198
ENST00000215956,41674706,41682622,173
ENST00000215956,41674706,41682622,173
ENST00000215957,37906296,37942822,358
ENST00000215957,37906296,37942822,358
ENST00000215980,41938736,41947152,210
ENST00000215980,41938736,41947152,210
ENST00000216014,38468095,38483447,212
ENST00000216014,38468095,38483447,212
ENST00000216019,38485680,38506294,195
ENST00000216019,38485680,38506294,195
ENST00000216024,38518947,38570183,391
ENST00000216024,38518947,38570183,391
ENST00000216027,28742038,28757510,258
ENST00000216027,28742038,28757510,258
ENST00000216029,38656637,38673850,292
ENST00000216029,38656637,38673850,292
ENST00000216034,38681956,38685421,123
ENST00000216034,38681956,38685421,123
ENST00000216036,23059414,23141990,630
ENST00000216036,23059414,23141990,630
ENST00000216037,28794554,28800597,150
ENST00000216037,28794554,28800597,150
ENST00000216038,32387581,32412247,433
ENST00000216038,32387581,32412247,433
ENST00000216039,38685542,38700667,235
ENST00000216039,38685542,38700667,235
ENST00000216044,38705943,38733587,268
ENST00000216044,38705943,38733587,268
ENST00000216061,50372071,50444391,1139
ENST00000216061,50372071,50444391,1139
ENST00000216068,38778507,38794143,154
ENST00000216068,38778507,38794143,154
ENST00000216071,29058671,29061831,128
ENST00000216071,29058671,29061831,128
ENST00000216075,50486858,50490648,211
ENST00000216075,50486858,50490648,211
