Transcript ID,Region Start,Region End,# Variants
ENST00000013070,93207255,93229215,258
ENST00000013070,93207255,93229215,258
ENST00000013125,50418524,50532609,767
ENST00000013125,50418524,50532609,767
ENST00000031146,69398691,69462381,507
ENST00000031146,69398691,69462381,507
ENST00000045347,88385818,88438455,366
ENST00000045347,88385818,88438455,366
ENST00000163416,92794304,92839947,473
ENST00000163416,92794304,92839947,473
ENST00000167106,76761467,76783015,232
ENST00000167106,76761467,76783015,232
ENST00000193403,68874142,68979440,1000
ENST00000193403,68874142,68979440,1000
ENST00000202556,103733194,103847575,1016
ENST00000202556,103733194,103847575,1016
ENST00000203664,94026339,94048930,303
ENST00000203664,94026339,94048930,303
ENST00000206446,24505505,24508265,149
ENST00000206446,24505505,24508265,149
ENST00000206451,24136193,24138962,84
ENST00000206451,24136193,24138962,84
ENST00000206474,22946227,22957154,174
ENST00000206513,23117305,23119255,105
ENST00000206513,23117305,23119255,105
ENST00000206542,20446400,20454812,140
ENST00000206544,23346317,23352551,102
ENST00000206544,23346317,23352551,102
ENST00000206595,30559157,30620064,420
ENST00000206595,30559157,30620064,420
ENST00000206765,24249113,24263177,164
ENST00000206765,24249113,24263177,164
ENST00000216274,24336024,24339991,125
ENST00000216274,24336024,24339991,125
ENST00000216277,96502381,96567116,513
ENST00000216277,96502381,96567116,513
ENST00000216281,102080741,102087044,210
ENST00000216281,102080741,102087044,210
ENST00000216286,52004808,52069059,930
ENST00000216286,52004808,52069059,930
ENST00000216288,103385859,103503826,1193
ENST00000216288,103385859,103503826,1193
ENST00000216294,61762419,61796428,504
ENST00000216294,61762419,61796428,504
ENST00000216297,21351475,21384019,280
ENST00000216327,22598299,22609882,164
ENST00000216330,45115599,45135319,173
ENST00000216330,45115599,45135319,173
ENST00000216336,24573517,24576250,87
ENST00000216336,24573517,24576250,87
ENST00000216338,24606479,24609685,130
ENST00000216338,24606479,24609685,130
ENST00000216341,24630953,24634190,152
ENST00000216341,24630953,24634190,152
ENST00000216350,22920529,22929391,159
ENST00000216361,30874513,30890100,250
ENST00000216361,30874513,30890100,250
ENST00000216366,31066125,31086320,776
ENST00000216366,31066125,31086320,776
ENST00000216367,49643554,49688214,489
ENST00000216367,49643554,49688214,489
ENST00000216373,50117129,50231578,1272
ENST00000216373,50117129,50231578,1272
ENST00000216378,50331926,50397404,687
ENST00000216378,50331926,50397404,687
ENST00000216392,50905216,50944483,488
ENST00000216392,50905216,50944483,488
ENST00000216410,52775192,52791607,181
ENST00000216410,52775192,52791607,181
