Transcript ID,Region Start,Region End,# Variants
ENST00000044462,78540443,78552417,173
ENST00000044462,78540443,78552417,173
ENST00000156471,34851781,34969742,1083
ENST00000156471,34851781,34969742,1083
ENST00000164305,55319221,55355648,378
ENST00000164305,55319221,55355648,378
ENST00000178638,63321377,63381846,558
ENST00000178638,63321377,63381846,558
ENST00000178640,67542702,67807114,1989
ENST00000178640,67542702,67807114,1989
ENST00000204549,65117378,65133808,172
ENST00000204549,65117378,65133808,172
ENST00000204566,64963021,64989914,331
ENST00000204566,64963021,64989914,331
ENST00000219905,41660404,41769940,827
ENST00000219905,41660404,41769940,827
ENST00000219919,58138380,58185911,469
ENST00000219919,58138380,58185911,469
ENST00000220003,74782079,74803197,244
ENST00000220003,74782079,74803197,244
ENST00000220058,65001511,65029639,369
ENST00000220058,65001511,65029639,369
ENST00000220062,65053336,65067991,195
ENST00000220062,65053336,65067991,195
ENST00000220166,78921057,78945046,389
ENST00000220166,78921057,78945046,389
ENST00000220244,80779342,80951776,1288
ENST00000220244,80779342,80951776,1288
ENST00000220325,41895932,41972557,717
ENST00000220325,41895932,41972557,717
ENST00000220420,43232589,43266928,273
ENST00000220420,43232589,43266928,273
ENST00000220429,50277262,50355153,702
ENST00000220429,50277262,50355153,702
ENST00000220478,51681502,51721026,492
ENST00000220478,51681502,51721026,492
ENST00000220496,40765160,40807473,403
ENST00000220496,40765160,40807473,403
ENST00000220507,40872213,40874234,109
ENST00000220507,40872213,40874234,109
ENST00000220509,40894449,40903975,151
ENST00000220509,40894449,40903975,151
ENST00000220514,41309272,41332591,320
ENST00000220514,41309272,41332591,320
ENST00000220531,45587378,45609708,175
ENST00000220531,45587378,45609708,175
ENST00000249209,34225012,34230147,137
ENST00000249636,68054314,68193847,1188
ENST00000249636,68054314,68193847,1188
ENST00000249647,42495633,42533058,321
ENST00000249647,42495633,42533058,321
ENST00000249700,51751596,51816363,715
ENST00000249700,51751596,51816363,715
ENST00000249736,58894157,58933579,343
ENST00000249736,58894157,58933579,343
ENST00000249749,40929339,40939073,155
ENST00000249749,40929339,40939073,155
ENST00000249750,57953428,58065711,1081
ENST00000249750,57953428,58065711,1081
ENST00000249776,40382720,40394288,148
ENST00000249776,40382720,40394288,148
ENST00000249786,43792319,43796079,80
ENST00000249786,43792319,43796079,80
ENST00000249806,68206991,68229728,276
ENST00000249806,68206991,68229728,276
ENST00000249822,52547044,52569030,288
ENST00000249822,52547044,52569030,288
ENST00000249837,61852388,62060473,1711
ENST00000249837,61852388,62060473,1711
ENST00000249842,74173709,74176871,114
ENST00000249842,74173709,74176871,114
ENST00000249861,70881341,70892433,107
ENST00000249861,70881341,70892433,107
ENST00000251076,51447710,51622833,1237
ENST00000251076,51447710,51622833,1237
ENST00000251250,49621098,49656232,297
ENST00000251250,49621098,49656232,297
ENST00000254190,101175726,101252048,817
ENST00000254190,101175726,101252048,817
ENST00000254193,101281509,101295248,259
ENST00000254193,101281509,101295248,259
ENST00000256538,35370879,35546165,1522
ENST00000256538,35370879,35546165,1522
ENST00000256544,34140673,34210096,846
ENST00000256545,34084016,34101862,258
ENST00000256552,31001064,31101725,953
ENST00000258873,78167467,78234565,622
ENST00000258873,78167467,78234565,622
ENST00000258874,79843546,79897014,577
ENST00000258874,79843546,79897014,577
ENST00000258884,80695309,80755621,602
ENST00000258884,80695309,80755621,602
ENST00000258886,78438215,78501453,568
ENST00000258886,78438215,78501453,568
ENST00000258888,84817355,84873479,495
ENST00000258888,84817355,84873479,495
ENST00000258909,83107657,83137408,181
ENST00000258909,83107657,83137408,181
ENST00000258930,78104605,78131445,296
ENST00000258930,78104605,78131445,296
ENST00000260323,53978440,54628605,6177
ENST00000260323,53978440,54628605,6177
ENST00000260324,45635028,45691281,627
ENST00000260324,45635028,45691281,627
ENST00000260327,44427628,44529038,766
ENST00000260327,44427628,44529038,766
ENST00000260356,39581078,39599466,196
ENST00000260356,39581078,39599466,196
ENST00000260359,41332693,41381050,513
ENST00000260359,41332693,41381050,513
ENST00000260361,41387352,41402496,279
ENST00000260361,41387352,41402496,279
ENST00000260363,69414245,69448427,236
ENST00000260363,69414245,69448427,236
ENST00000260364,68930524,69062743,809
ENST00000260364,68930524,69062743,809
ENST00000260372,42548837,42569994,273
ENST00000260372,42548837,42569994,273
ENST00000260376,72241181,72267523,210
ENST00000260376,72241181,72267523,210
ENST00000260379,69452817,69456205,115
ENST00000260379,69452817,69456205,115
ENST00000260382,70892825,71053658,765
ENST00000260382,70892825,71053658,765
ENST00000260383,43371100,43405573,266
ENST00000260383,43371100,43405573,266
ENST00000260385,40735883,40755851,240
ENST00000260385,40735883,40755851,240
ENST00000260386,41493873,41503551,143
ENST00000260386,41493873,41503551,143
ENST00000260402,40287908,40307935,234
ENST00000260402,40287908,40307935,234
ENST00000260403,43133585,43185144,361
ENST00000260403,43133585,43185144,361
ENST00000260404,40239869,40277487,402
ENST00000260404,40239869,40277487,402
ENST00000260408,58588808,58749707,1385
ENST00000260408,58588808,58749707,1385
ENST00000260442,52109262,52112775,118
ENST00000260442,52109262,52112775,118
ENST00000260443,55180805,55196941,233
ENST00000260443,55180805,55196941,233
ENST00000260447,40764067,40767708,87
ENST00000260447,40764067,40767708,87
ENST00000260453,56428723,56465137,418
ENST00000260453,56428723,56465137,418
ENST00000261275,29120251,29570979,4254
ENST00000261520,60419608,60479142,509
ENST00000261520,60419608,60479142,509
ENST00000261523,60497263,60627463,1127
ENST00000261523,60497263,60627463,1127
ENST00000261609,28111039,28322179,1528
ENST00000261721,83016422,83067252,531
ENST00000261721,83016422,83067252,531
ENST00000261722,82659301,82709919,440
ENST00000261722,82659301,82709919,440
ENST00000261749,80059675,80138393,715
ENST00000261749,80059675,80138393,715
ENST00000261751,78624110,78641210,256
ENST00000261751,78624110,78641210,256
ENST00000261755,80152793,80186343,354
ENST00000261755,80152793,80186343,354
ENST00000261758,80975751,80989819,213
ENST00000261758,80975751,80989819,213
ENST00000261837,52115099,52191392,853
ENST00000261837,52115099,52191392,853
ENST00000261839,52192321,52295804,1041
ENST00000261839,52192321,52295804,1041
ENST00000261842,50908682,51005895,806
ENST00000261842,50908682,51005895,806
ENST00000261844,52581320,52678623,763
ENST00000261844,52581320,52678623,763
ENST00000261845,52019218,52067375,555
ENST00000261845,52019218,52067375,555
ENST00000261847,48988769,49046433,407
ENST00000261847,48988769,49046433,407
ENST00000261854,50702265,50765706,714
ENST00000261854,50702265,50765706,714
ENST00000261858,69160634,69272207,795
ENST00000261858,69160634,69272207,795
ENST00000261861,68578992,68727806,1348
ENST00000261861,68578992,68727806,1348
ENST00000261862,71115470,71783383,2435
ENST00000261862,71115470,71783383,2435
ENST00000261866,44562695,44663662,742
ENST00000261866,44562695,44663662,742
ENST00000261867,45479605,45522755,347
ENST00000261867,45479605,45522755,347
ENST00000261868,44537146,44562803,287
ENST00000261868,44537146,44562803,287
ENST00000261875,65530462,65578349,505
ENST00000261875,65530462,65578349,505
ENST00000261879,63277604,63309126,284
ENST00000261879,63277604,63309126,284
ENST00000261880,67200666,67254661,452
ENST00000261880,67200666,67254661,452
ENST00000261881,66336190,66356685,336
ENST00000261881,66336190,66356685,336
ENST00000261883,65194759,65211473,202
ENST00000261883,65194759,65211473,202
ENST00000261884,64387835,64455303,552
ENST00000261884,64387835,64455303,552
ENST00000261888,65258093,65286872,321
ENST00000261888,65258093,65286872,321
ENST00000261889,64095992,64139875,394
ENST00000261889,64095992,64139875,394
ENST00000261890,65869490,65891989,228
ENST00000261890,65869490,65891989,228
ENST00000261891,63907035,64040267,1304
