Transcript ID,Region Start,Region End,# Variants
ENST00000023939,56468584,56518886,453
ENST00000023939,56468584,56518886,453
ENST00000045083,50586111,50636889,587
ENST00000045083,50586111,50636889,587
ENST00000064571,55997356,56005519,104
ENST00000064571,55997356,56005519,104
ENST00000170150,33007703,33023703,182
ENST00000170150,33007703,33023703,182
ENST00000190983,44715368,44727811,219
ENST00000190983,44715368,44727811,219
ENST00000191018,45891340,45898820,120
ENST00000191018,45891340,45898820,120
ENST00000201031,56629305,56639283,142
ENST00000201031,56629305,56639283,142
ENST00000201961,32485536,32584828,921
ENST00000201961,32485536,32584828,921
ENST00000201963,32779851,32809356,276
ENST00000201963,32779851,32809356,276
ENST00000201979,31475287,31484895,220
ENST00000201979,31475287,31484895,220
ENST00000202017,31944336,31952046,93
ENST00000202017,31944336,31952046,93
ENST00000202028,36091503,36230341,734
ENST00000202028,36091503,36230341,734
ENST00000202625,2380900,2432753,579
ENST00000202677,20389529,20712644,1692
ENST00000202677,20389529,20712644,1692
ENST00000202816,13714321,13784886,660
ENST00000202834,5099839,5113103,206
ENST00000203001,5937227,5950533,213
ENST00000216862,54153445,54173986,348
ENST00000216862,54153445,54173986,348
ENST00000216877,2873488,3039076,1574
ENST00000216879,1442165,1466849,206
ENST00000216923,52151277,52191779,423
ENST00000216923,52151277,52191779,423
ENST00000216927,1630223,1657714,323
ENST00000216962,25248084,25298012,589
ENST00000216962,25248084,25298012,589
ENST00000216968,35172071,35177362,159
ENST00000216968,35172071,35177362,159
ENST00000217026,43667113,43716482,545
ENST00000217026,43667113,43716482,545
ENST00000217043,44337042,44351238,221
ENST00000217043,44337042,44351238,221
ENST00000217073,44910059,44939316,332
ENST00000217073,44910059,44939316,332
ENST00000217074,44910164,44939290,283
ENST00000217074,44910164,44939290,283
ENST00000217075,44933103,44939313,166
ENST00000217075,44933103,44939313,166
ENST00000217086,51782330,51802521,320
ENST00000217086,51782330,51802521,320
ENST00000217109,56392644,56406362,216
ENST00000217109,56392644,56406362,216
ENST00000217121,63865293,63891545,348
ENST00000217121,63865293,63891545,348
ENST00000217131,58995184,59007254,213
ENST00000217131,58995184,59007254,213
ENST00000217133,59019428,59026654,107
ENST00000217133,59019428,59026654,107
ENST00000217159,62642502,62672293,407
ENST00000217159,62642502,62672293,407
ENST00000217162,62845137,62861763,363
ENST00000217162,62845137,62861763,363
ENST00000217169,63235904,63240495,181
ENST00000217169,63235904,63240495,181
ENST00000217173,3107572,3159865,571
ENST00000217182,63488013,63499083,452
ENST00000217182,63488013,63499083,452
ENST00000217185,63528424,63537370,371
ENST00000217185,63528424,63537370,371
ENST00000217188,63538488,63547749,214
ENST00000217188,63538488,63547749,214
ENST00000217195,3753507,3767728,217
ENST00000217233,380759,397559,373
ENST00000217244,472497,543790,709
ENST00000217246,13995368,16053197,17511
ENST00000217254,760079,776015,342
ENST00000217260,958451,1002311,694
ENST00000217270,5299260,5316414,372
ENST00000217289,6074844,6123030,673
ENST00000217305,1978758,1994058,184
ENST00000217315,32109735,32167258,563
ENST00000217315,32109735,32167258,563
ENST00000217320,36876137,36894235,237
ENST00000217320,36876137,36894235,237
ENST00000217381,33407956,33443763,286
ENST00000217381,33407956,33443763,286
ENST00000217386,3071619,3072517,101
ENST00000217398,33707488,33720310,155
ENST00000217398,33707488,33720310,155
ENST00000217402,33811347,33854366,255
ENST00000217402,33811347,33854366,255
ENST00000217407,38346481,38377013,533
ENST00000217407,38346481,38377013,533
ENST00000217420,38724485,38729372,75
ENST00000217420,38724485,38729372,75
ENST00000217423,23685639,23689038,128
ENST00000217423,23685639,23689038,128
ENST00000217425,45469755,45479748,133
ENST00000217425,45469755,45479748,133
ENST00000217426,34280267,34303355,238
ENST00000217426,34280267,34303355,238
ENST00000217428,45512460,45515622,136
ENST00000217428,45512460,45515622,136
ENST00000217446,34560541,34677092,935
ENST00000217446,34560541,34677092,935
ENST00000217455,45841720,45857392,238
ENST00000217455,45841720,45857392,238
ENST00000217456,24962924,24992751,280
ENST00000217456,24962924,24992751,280
ENST00000237527,37251085,37261819,112
ENST00000237527,37251085,37261819,112
ENST00000237530,37179329,37241619,571
ENST00000237530,37179329,37241619,571
ENST00000237536,36777446,36863538,668
ENST00000237536,36777446,36863538,668
ENST00000243893,45812657,45816957,158
ENST00000243893,45812657,45816957,158
ENST00000243896,46349527,46364401,124
ENST00000243896,46349527,46364401,124
ENST00000243903,38748459,38772520,294
ENST00000243903,38748459,38772520,294
ENST00000243911,56248731,56249815,103
ENST00000243911,56248731,56249815,103
ENST00000243913,56491491,56525925,357
ENST00000243913,56491491,56525925,357
ENST00000243914,57497165,57525140,382
ENST00000243914,57497165,57525140,382
ENST00000243918,45363155,45369209,91
ENST00000243918,45363155,45369209,91
ENST00000243924,45174901,45176544,97
ENST00000243924,45174901,45176544,97
ENST00000243938,45774212,45791883,299
ENST00000243938,45774212,45791883,299
ENST00000243964,46029214,46060150,272
ENST00000243964,46029214,46060150,272
