Transcript ID,Region Start,Region End,# Variants
ENST00000002829,50155323,50189075,219
ENST00000002829,50155323,50189075,219
ENST00000011691,42590859,42596934,104
ENST00000011691,42590859,42596934,104
ENST00000013894,43690950,43714956,220
ENST00000013894,43690950,43714956,220
ENST00000064724,170418867,170434691,185
ENST00000064724,170418867,170434691,185
ENST00000072516,190514050,190651519,1275
ENST00000072516,190514050,190651519,1275
ENST00000157600,8501822,8574668,826
ENST00000164024,48636462,48662886,136
ENST00000164024,48636462,48662886,136
ENST00000169293,187246360,187291957,406
ENST00000169293,187246360,187291957,406
ENST00000169298,186930525,187078553,1758
ENST00000169298,186930525,187078553,1758
ENST00000170447,12557086,12583713,310
ENST00000183605,138010164,138033649,174
ENST00000183605,138010164,138033649,174
ENST00000184183,123968520,123991352,236
ENST00000184183,123968520,123991352,236
ENST00000184266,120596335,120602507,127
ENST00000184266,120596335,120602507,127
ENST00000187397,35642164,35794496,1033
ENST00000187397,35642164,35794496,1033
ENST00000193391,101222545,101320575,521
ENST00000193391,101222545,101320575,521
ENST00000195173,122909192,123027812,1058
ENST00000195173,122909192,123027812,1058
ENST00000203407,48599001,48609646,110
ENST00000203407,48599001,48609646,110
ENST00000204604,184380053,184389829,171
ENST00000204604,184380053,184389829,171
ENST00000205636,32481311,32502852,260
ENST00000205636,32481311,32502852,260
ENST00000206423,112596796,112641143,446
ENST00000206423,112596796,112641143,446
ENST00000207870,38346784,38414985,739
ENST00000207870,38346784,38414985,739
ENST00000231706,170459547,170586075,918
ENST00000231706,170459547,170586075,918
ENST00000231721,52433034,52445103,99
ENST00000231721,52433034,52445103,99
ENST00000231749,50341111,50345732,75
ENST00000231749,50341111,50345732,75
ENST00000231751,46435644,46464905,374
ENST00000231751,46435644,46464905,374
ENST00000231790,36993517,37050846,495
ENST00000231790,36993517,37050846,495
ENST00000231887,185190623,185254049,490
ENST00000231887,185190623,185254049,490
ENST00000231948,3150010,3179691,484
ENST00000232003,186666013,186678234,247
ENST00000232003,186666013,186678234,247
ENST00000232014,187722397,187736569,203
ENST00000232014,187722397,187736569,203
ENST00000232125,122384175,122409917,233
ENST00000232125,122384175,122409917,233
ENST00000232217,139452883,139476516,224
ENST00000232217,139452883,139476516,224
ENST00000232219,139517433,139539829,197
ENST00000232219,139517433,139539829,197
ENST00000232375,48517683,48556803,283
ENST00000232375,48517683,48556803,283
ENST00000232424,194136147,194138732,75
ENST00000232424,194136147,194138732,75
ENST00000232458,172750681,172821474,538
ENST00000232458,172750681,172821474,538
ENST00000232461,50191609,50197696,85
ENST00000232461,50191609,50197696,85
ENST00000232496,50324908,50328223,57
ENST00000232496,50324908,50328223,57
ENST00000232501,50347329,50350775,67
ENST00000232501,50347329,50350775,67
ENST00000232508,50350844,50354069,57
ENST00000232508,50350844,50354069,57
ENST00000232519,62319021,62333646,114
ENST00000232519,62319021,62333646,114
ENST00000232564,179396087,179451470,511
ENST00000232564,179396087,179451470,511
ENST00000232603,108958247,109118134,1373
ENST00000232603,108958247,109118134,1373
ENST00000232607,124730451,124749273,346
