Transcript ID,Region Start,Region End,# Variants
ENST00000025301,42272151,42323261,431
ENST00000025301,42272151,42323261,431
ENST00000181383,46053185,46105033,475
ENST00000181383,46053185,46105033,475
ENST00000196169,60396456,60573878,1301
ENST00000196169,60396456,60573878,1301
ENST00000218548,24680410,24711783,513
ENST00000218652,79481154,79556077,470
ENST00000218652,79481154,79556077,470
ENST00000218721,49220337,49222377,65
ENST00000218721,49220337,49222377,65
ENST00000218789,111153713,111305731,1465
ENST00000218789,111153713,111305731,1465
ENST00000218867,23180978,23325162,2105
ENST00000218981,51767994,51804157,332
ENST00000218981,51767994,51804157,332
ENST00000219022,53028812,53052057,234
ENST00000219022,53028812,53052057,234
ENST00000239852,41252281,41263569,175
ENST00000239852,41252281,41263569,175
ENST00000239859,36230774,36297814,719
ENST00000239860,36227119,36297749,752
ENST00000239878,38349850,38363619,157
ENST00000239882,40931923,41019316,815
ENST00000239882,40931923,41019316,815
ENST00000239891,36949737,36999340,351
ENST00000239893,37000782,37008833,101
ENST00000241124,20221961,20231233,249
ENST00000241125,20138254,20161052,324
ENST00000241453,28003273,28100576,1383
ENST00000241463,27270829,27275192,90
ENST00000242819,51861968,51866232,126
ENST00000242819,51861968,51866232,126
ENST00000242827,49660673,49691486,432
ENST00000242827,49660673,49691486,432
ENST00000242839,51932668,52011450,562
ENST00000242839,51932668,52011450,562
ENST00000242848,45954464,46052746,617
ENST00000242848,45954464,46052746,617
ENST00000245304,97434168,97469128,246
ENST00000245304,97434168,97469128,246
ENST00000245312,103043997,103066417,369
ENST00000245312,103043997,103066417,369
ENST00000246505,113177611,113208669,276
ENST00000246505,113177611,113208669,276
ENST00000248484,23570411,23676093,953
ENST00000251041,108596181,109048982,3991
ENST00000251041,108596181,109048982,3991
ENST00000251108,49247924,49293485,391
ENST00000251108,49247924,49293485,391
ENST00000251127,101053775,101416508,3525
ENST00000251127,101053775,101416508,3525
ENST00000252457,114235060,114272675,442
ENST00000252457,114235060,114272675,442
ENST00000252458,114235080,114272723,442
ENST00000252458,114235080,114272723,442
ENST00000255289,29071983,29281770,1877
ENST00000255304,30617919,30660766,291
ENST00000255305,20777328,20902746,998
ENST00000255324,24764168,24879921,1304
ENST00000255325,24764200,24824377,671
ENST00000255326,24764200,24796242,370
ENST00000255448,35771340,36131306,3122
ENST00000255465,36432494,36442870,165
ENST00000255476,36819221,36829104,111
ENST00000255486,33103169,33186079,888
ENST00000257336,102799118,102841533,459
ENST00000257336,102799118,102841533,459
ENST00000257347,110641416,110706116,819
ENST00000257347,110641416,110706116,819
ENST00000258607,52455477,52476627,317
ENST00000258607,52455477,52476627,317
ENST00000258613,52377166,52406172,338
ENST00000258613,52377166,52406172,338
ENST00000258646,49531945,49567323,612
ENST00000258646,49531945,49567323,612
ENST00000258648,48075723,48095104,247
ENST00000258648,48075723,48095104,247
ENST00000258662,48037725,48047221,150
ENST00000258662,48037725,48047221,150
ENST00000261296,94574053,94596152,256
ENST00000261296,94574053,94596152,256
ENST00000261488,43213517,43786908,4494
ENST00000261488,43213517,43786908,4494
ENST00000261489,44432142,44436858,78
ENST00000261489,44432142,44436858,78
ENST00000261491,42048752,42242896,1878
ENST00000261491,42048752,42242896,1878
ENST00000261574,97953674,98024295,627
ENST00000261574,97953674,98024295,627
ENST00000261667,49699319,49792682,942
