Transcript ID,Region Start,Region End,# Variants
ENST00000019317,9475008,9538114,671
ENST00000075430,79679845,79754503,1067
ENST00000075430,79679845,79754503,1067
ENST00000169551,74148522,74160531,243
ENST00000169551,74148522,74160531,243
ENST00000217515,56597208,56638592,438
ENST00000217515,56597208,56638592,438
ENST00000217652,3247800,3256236,172
ENST00000217740,32018824,32073219,654
ENST00000217740,32018824,32073219,654
ENST00000217800,54271361,54294719,291
ENST00000217800,54271361,54294719,291
ENST00000237014,31591876,31598821,111
ENST00000237014,31591876,31598821,111
ENST00000237019,31624662,31684571,449
ENST00000237019,31624662,31684571,449
ENST00000237500,3262132,3278461,323
ENST00000238497,63389189,63422476,319
ENST00000238497,63389189,63422476,319
ENST00000238508,63907957,63936111,363
ENST00000238508,63907957,63936111,363
ENST00000245121,46917601,47102243,968
ENST00000245121,46917601,47102243,968
ENST00000251047,59327822,59359265,261
ENST00000251047,59327822,59359265,261
ENST00000251081,31058839,31102421,250
ENST00000251081,31058839,31102421,250
ENST00000253159,76824159,76970727,1337
ENST00000253159,76824159,76970727,1337
ENST00000253506,79395855,79529325,2408
ENST00000253506,79395855,79529325,2408
ENST00000254442,56651358,57029792,3020
ENST00000254442,56651358,57029792,3020
ENST00000254528,2847005,2916003,825
ENST00000255224,43267891,43277490,88
ENST00000255224,43267891,43277490,88
ENST00000255226,45615475,45683688,660
ENST00000255226,45615475,45683688,660
ENST00000255674,70003803,70205658,1544
ENST00000255674,70003803,70205658,1544
ENST00000256413,48539030,48863217,3038
ENST00000256413,48539030,48863217,3038
ENST00000256425,50795119,50825384,450
ENST00000256425,50795119,50825384,450
ENST00000256429,54151605,54224669,607
ENST00000256429,54151605,54224669,607
ENST00000256433,47152833,47176364,283
ENST00000256433,47152833,47176364,283
ENST00000256830,58044660,58396573,3177
ENST00000256830,58044660,58396573,3177
ENST00000256852,59267034,59273385,125
ENST00000256852,59267034,59273385,125
ENST00000256854,57600655,57621836,352
ENST00000256854,57600655,57621836,352
ENST00000256857,59220157,59230771,496
ENST00000256857,59220157,59230771,496
ENST00000256858,62187257,62307112,948
ENST00000256858,62187257,62307112,948
ENST00000256906,24460636,24479961,220
ENST00000256906,24460636,24479961,220
ENST00000256925,23135484,23260470,1058
ENST00000256925,23135484,23260470,1058
ENST00000257189,31447740,31478702,368
ENST00000257189,31447740,31478702,368
ENST00000257190,32092689,32130715,383
ENST00000257190,32092689,32130715,383
ENST00000257192,31318159,31359246,411
ENST00000257192,31318159,31359246,411
ENST00000257197,31129235,31162856,471
ENST00000257197,31129235,31162856,471
ENST00000257198,31129235,31162856,471
ENST00000257198,31129235,31162856,471
ENST00000257209,36297713,36780055,3428
ENST00000257209,36297713,36780055,3428
ENST00000261292,49562056,49599185,492
ENST00000261292,49562056,49599185,492
ENST00000261326,36187496,36272157,878
ENST00000261326,36187496,36272157,878
ENST00000261332,35332226,35344420,136
ENST00000261332,35332226,35344420,136
ENST00000261333,35241054,35258394,164
ENST00000261333,35241054,35258394,164
ENST00000261537,21740791,21870953,853
ENST00000261537,21740791,21870953,853
ENST00000261590,31498176,31549008,449
ENST00000261590,31498176,31549008,449
ENST00000261592,33851099,34224913,2245
ENST00000261592,33851099,34224913,2245
ENST00000261593,32091873,32131561,402
ENST00000261593,32091873,32131561,402
ENST00000261596,2916993,3013144,966
ENST00000261597,2571556,2616635,600
ENST00000261600,214519,268047,515
ENST00000261601,158556,214629,570
ENST00000261606,3066952,3219849,1827
ENST00000262039,41955233,42087830,1015
ENST00000262039,41955233,42087830,1015
ENST00000262093,57544376,57586702,458
ENST00000262093,57544376,57586702,458
ENST00000262094,54828476,54895516,636
ENST00000262094,54828476,54895516,636
ENST00000262120,9334772,9402420,618
ENST00000262124,12947994,12987536,519
ENST00000262126,9136780,9285985,1369
ENST00000262127,12672624,12702723,403
ENST00000262150,66501082,66604090,864
ENST00000262150,66501082,66604090,864
ENST00000262158,48919852,48950965,397
ENST00000262158,48919852,48950965,397
ENST00000262160,47808956,47930659,1047
ENST00000262160,47808956,47930659,1047
ENST00000262173,13731473,13764555,348
ENST00000262197,80034465,80046397,188
ENST00000262197,80034465,80046397,188
ENST00000262198,80109261,80140346,350
ENST00000262198,80109261,80140346,350
ENST00000262227,6788493,6898719,941
ENST00000262717,61333429,61555779,1879
ENST00000262717,61333429,61555779,1879
ENST00000262719,62715540,62980433,1958
ENST00000262719,62715540,62980433,1958
ENST00000269137,26018013,26090901,594
ENST00000269137,26018013,26090901,594
ENST00000269138,26018006,26090598,594
ENST00000269138,26018006,26090598,594
ENST00000269141,27950965,28177130,1476
ENST00000269141,27950965,28177130,1476
ENST00000269142,26226444,26391685,1697
ENST00000269142,26226444,26391685,1697
ENST00000269143,12328943,12377227,619
ENST00000269159,11981506,12030877,796
ENST00000269162,11751507,11881410,1524
ENST00000269187,36108530,36129340,275
ENST00000269187,36108530,36129340,275
ENST00000269192,34818380,34887994,445
ENST00000269192,34818380,34887994,445
ENST00000269194,35972633,35978939,120
ENST00000269194,35972633,35978939,120
ENST00000269195,35581739,35711834,478
ENST00000269195,35581739,35711834,478
ENST00000269197,33578218,33751195,1116
ENST00000269197,33578218,33751195,1116
ENST00000269200,907550,909670,131
ENST00000269202,32190038,32220404,339
ENST00000269202,32190038,32220404,339
ENST00000269205,31759583,31760880,82
ENST00000269205,31759583,31760880,82
ENST00000269209,32263521,32470882,1631
ENST00000269209,32263521,32470882,1631
ENST00000269214,21529283,21600704,511
ENST00000269214,21529283,21600704,511
ENST00000269216,22169588,22202528,316
ENST00000269216,22169588,22202528,316
ENST00000269217,23873019,23955066,563
ENST00000269217,23873019,23955066,563
ENST00000269218,21242357,21522821,1730
ENST00000269218,21242357,21522821,1730
ENST00000269221,23503510,23531822,236
ENST00000269221,23503510,23531822,236
ENST00000269228,23531441,23586506,436
ENST00000269228,23531441,23586506,436
ENST00000269439,46334017,46463140,1115
ENST00000269439,46334017,46463140,1115
ENST00000269445,49041473,49460802,3975
ENST00000269445,49041473,49460802,3975
ENST00000269466,50968039,50988121,224
ENST00000269466,50968039,50988121,224
ENST00000269468,50268845,50281523,109
ENST00000269468,50268845,50281523,109
ENST00000269471,50268846,50281774,109
ENST00000269471,50268846,50281774,109
ENST00000269485,62325286,62387659,659
ENST00000269485,62325286,62387659,659
ENST00000269489,63587299,63599198,179
ENST00000269489,63587299,63599198,179
ENST00000269491,63542368,63569329,169
ENST00000269491,63542368,63569329,169
ENST00000269499,62523024,62578579,567
ENST00000269499,62523024,62578579,567
ENST00000269503,72536680,72544342,139
ENST00000269503,72536680,72544342,139
ENST00000269518,59900015,59903537,94
ENST00000269518,59900015,59903537,94
ENST00000269601,79970812,79988563,321
ENST00000269601,79970812,79988563,321
ENST00000280020,36829126,37225334,2468
ENST00000280020,36829126,37225334,2468
ENST00000280200,69853274,69956996,1114
ENST00000280200,69853274,69956996,1114
ENST00000280904,31058839,31102421,304
ENST00000280904,31058839,31102421,304
ENST00000282041,45847608,45967329,945
ENST00000282041,45847608,45967329,945
ENST00000282050,46084143,46104233,404
ENST00000282050,46084143,46104233,404
ENST00000282058,46104384,46128333,407
ENST00000282058,46104384,46128333,407
ENST00000283351,31829196,31943128,1155
ENST00000283351,31829196,31943128,1155
ENST00000283365,34493313,34891392,2615
ENST00000283365,34493313,34891392,2615
ENST00000283410,35478994,35497979,198
ENST00000283410,35478994,35497979,198
ENST00000283752,63655196,63661893,165
ENST00000283752,63655196,63661893,165
ENST00000284202,24426669,24453531,276
ENST00000284202,24426669,24453531,276
ENST00000285039,49822788,50195147,3592
ENST00000285039,49822788,50195147,3592
ENST00000285093,49782163,49813533,383
ENST00000285093,49782163,49813533,383
ENST00000285106,50282346,50287692,97
ENST00000285106,50282346,50287692,97
ENST00000285116,50375045,50394168,327
ENST00000285116,50375045,50394168,327
ENST00000285124,9547712,9614505,700
ENST00000289119,21650900,21704774,463
ENST00000289119,21650900,21704774,463
ENST00000295211,63979807,63987396,131
ENST00000295211,63979807,63987396,131
ENST00000299438,74253295,74291041,531
ENST00000299438,74253295,74291041,531
ENST00000299502,63887704,63903888,207
ENST00000299502,63887704,63903888,207
ENST00000299543,79714838,79754499,1055
ENST00000299543,79714838,79754499,1055
ENST00000299608,68673687,68715108,462
ENST00000299608,68673687,68715108,462
ENST00000299687,74597869,75065671,3236
ENST00000299687,74597869,75065671,3236
ENST00000299714,59139874,59158832,273
ENST00000299714,59139874,59158832,273
ENST00000299721,59295401,59318649,280
ENST00000299721,59295401,59318649,280
ENST00000299727,77249847,77277900,651
ENST00000299727,77249847,77277900,651
ENST00000299766,60371061,60372775,82
ENST00000299766,60371061,60372775,82
ENST00000300091,54358584,54382032,265
ENST00000300091,54358584,54382032,265
ENST00000300227,32937624,33440721,3283
ENST00000300227,32937624,33440721,3283
ENST00000300249,35041412,35143470,711
ENST00000300249,35041412,35143470,711
ENST00000300413,21612313,21633520,228
ENST00000300413,21612313,21633520,228
ENST00000300591,46476973,46559312,702
ENST00000300591,46476973,46559312,702
ENST00000300605,47107409,47150500,408
ENST00000300605,47107409,47150500,408
ENST00000302079,10670240,11148588,4614
ENST00000304621,23992772,24133027,1544
ENST00000304621,23992772,24133027,1544
ENST00000304775,52752161,53416557,7836
ENST00000304775,52752161,53416557,7836
ENST00000306084,9885975,9888153,104
ENST00000306329,8705555,8832778,1265
ENST00000306346,35366696,35377337,139
ENST00000306346,35366696,35377337,139
ENST00000306735,80034433,80050651,188
ENST00000306735,80034433,80050651,188
ENST00000306851,31622245,31684581,461
ENST00000306851,31622245,31684581,461
ENST00000307671,79069396,79378287,3482
ENST00000307671,79069396,79378287,3482
ENST00000307844,54324491,54357858,322
ENST00000307844,54324491,54357858,322
ENST00000308080,2906214,2914041,157
ENST00000308128,31376776,31414909,300
ENST00000308128,31376776,31414909,300
ENST00000308268,26133876,26193355,490
ENST00000308268,26133876,26193355,490
ENST00000308911,47220,49615,138
ENST00000309660,12792151,12884237,1084
ENST00000309836,12449503,12656732,2112
ENST00000309902,74630962,74804624,1355
ENST00000309902,74630962,74804624,1355
ENST00000309976,11884052,11908350,476
ENST00000310045,67506586,67516720,137
ENST00000310045,67506586,67516720,137
ENST00000312828,61808066,61893007,846
ENST00000312828,61808066,61893007,846
ENST00000313654,23689452,23955066,1639
ENST00000313654,23689452,23955066,1639
ENST00000314319,6837192,6915700,796
ENST00000314574,721587,812242,1017
ENST00000315087,46667820,46757053,827
ENST00000315087,46667820,46757053,827
ENST00000315456,34493316,34829328,2263
ENST00000315456,34493316,34829328,2263
ENST00000315677,3496031,4455307,10082
ENST00000316249,79797937,79900100,742
ENST00000316249,79797937,79900100,742
ENST00000316512,52419188,52419644,110
ENST00000316512,52419188,52419644,110
ENST00000316660,59899995,59904305,97
ENST00000316660,59899995,59904305,97
ENST00000317008,79638927,79679745,942
ENST00000317008,79638927,79679745,942
ENST00000317114,3594098,3598352,286
ENST00000317235,11883470,11908349,487
ENST00000317251,11884052,11908295,476
ENST00000317571,24014753,24135600,1354
ENST00000317571,24014753,24135600,1354
ENST00000317615,12703041,12725740,290
ENST00000317702,12308240,12326616,282
ENST00000317931,5954716,6414911,4078
ENST00000317932,26454912,26629242,1511
ENST00000317932,26454912,26629242,1511
ENST00000318065,79400321,79529323,2353
ENST00000318065,79400321,79529323,2353
ENST00000318240,49477242,49487234,213
ENST00000318240,49477242,49487234,213
ENST00000318388,9102698,9134341,291
ENST00000319481,24162051,24397824,1903
ENST00000319481,24162051,24397824,1903
ENST00000319888,2537524,2571509,455
ENST00000320477,12254360,12277595,385
ENST00000320584,14837148,14852738,171
ENST00000320610,76822556,76972901,1303
ENST00000320610,76822556,76972901,1303
ENST00000320876,2655725,2805017,1769
ENST00000321341,50879117,50954257,703
ENST00000321341,50879117,50954257,703
ENST00000321600,54591158,54599493,118
ENST00000321600,54591158,54599493,118
ENST00000321925,45724180,45752520,355
ENST00000321925,45724180,45752520,355
ENST00000322038,75210754,75289950,694
ENST00000322038,75210754,75289950,694
ENST00000322247,13663346,13726560,867
ENST00000322342,75195112,75209139,250
ENST00000322342,75195112,75209139,250
ENST00000322897,10526026,10552764,285
ENST00000322980,23600459,23662815,486
ENST00000322980,23600459,23662815,486
ENST00000323011,65750251,65880939,1502
ENST00000323011,65750251,65880939,1502
ENST00000323224,657742,673484,612
ENST00000323250,657742,672997,606
ENST00000323274,657652,673578,612
ENST00000323329,45615480,45644408,284
ENST00000323329,45615480,45644408,284
ENST00000323355,64080008,64149030,492
ENST00000323355,64080008,64149030,492
ENST00000323813,649472,658350,253
ENST00000324000,57352556,57368931,189
ENST00000324000,57352556,57368931,189
ENST00000324262,74496362,74523454,359
ENST00000324262,74496362,74523454,359
ENST00000324301,74499860,74521128,306
ENST00000324301,74499860,74521128,306
ENST00000324581,49826259,49902833,737
ENST00000324581,49826259,49902833,737
ENST00000324750,13825543,13826862,188
ENST00000324794,46815710,46917503,790
ENST00000324794,46815710,46917503,790
ENST00000325971,12991361,13125050,1045
ENST00000326575,63331650,63367204,350
ENST00000326575,63331650,63367204,350
ENST00000326695,42743226,43115685,2712
ENST00000326695,42743226,43115685,2712
ENST00000327155,22933327,23026486,879
ENST00000327155,22933327,23026486,879
ENST00000327201,24139031,24161597,291
ENST00000327201,24139031,24161597,291
ENST00000327228,580379,582114,164
ENST00000327283,12785477,12884338,1145
ENST00000327305,72743755,72867987,1338
ENST00000327305,72743755,72867987,1338
ENST00000327606,13882043,13915536,454
ENST00000329101,79400335,79529323,2353
ENST00000329101,79400335,79529323,2353
ENST00000330501,35241033,35249808,115
ENST00000330501,35241033,35249808,115
ENST00000330513,3451676,3458411,157
ENST00000332175,7566781,8406861,7064
ENST00000332567,47032526,47035621,121
ENST00000332567,47032526,47035621,121
ENST00000332821,63655197,63661884,164
ENST00000332821,63655197,63661884,164
ENST00000332968,49482151,49492479,295
ENST00000332968,49482151,49492479,295
ENST00000333206,35251061,35290229,335
ENST00000333206,35251061,35290229,335
ENST00000333234,35972784,35979278,121
ENST00000333234,35972784,35979278,121
ENST00000333681,63123345,63319769,1763
ENST00000333681,63123345,63319769,1763
ENST00000334049,11689263,11885685,2055
ENST00000334295,36794107,36829002,273
ENST00000334295,36794107,36829002,273
ENST00000334598,35468332,35497960,242
ENST00000334598,35468332,35497960,242
ENST00000334889,59267037,59273454,125
ENST00000334889,59267037,59273454,125
ENST00000334919,37243046,37565641,2446
ENST00000334919,37243046,37565641,2446
ENST00000335730,46509566,46601663,790
ENST00000335730,46509566,46601663,790
ENST00000336078,58862599,58986480,1322
ENST00000336078,58862599,58986480,1322
ENST00000336429,63753046,63805376,643
ENST00000336429,63753046,63805376,643
ENST00000336990,12407895,12432235,414
ENST00000337363,54904080,54958048,584
ENST00000337363,54904080,54958048,584
ENST00000338387,616671,650298,568
ENST00000339486,23453286,23483140,408
ENST00000339486,23453286,23483140,408
ENST00000339998,50268846,50281476,108
ENST00000339998,50268846,50281476,108
ENST00000340116,673899,712593,590
ENST00000340533,74250845,74291963,566
ENST00000340533,74250845,74291963,566
ENST00000340541,9914061,9954358,377
ENST00000341074,63637258,63644256,126
ENST00000341074,63637258,63644256,126
ENST00000341928,5392385,5543997,1359
ENST00000342933,5392380,5544310,1359
ENST00000342988,51030212,51085042,431
ENST00000342988,51030212,51085042,431
ENST00000343820,3450171,3459978,195
ENST00000343848,26133873,26193355,490
ENST00000343848,26133873,26193355,490
ENST00000343998,74434774,74457308,298
ENST00000343998,74434774,74457308,298
ENST00000344731,63587342,63599192,172
ENST00000344731,63587342,63599192,172
ENST00000344987,11884067,11908330,476
ENST00000345133,3451669,3458123,156
ENST00000345724,58671531,58748154,654
ENST00000345724,58671531,58748154,654
ENST00000347968,50268846,50281774,109
ENST00000347968,50268846,50281774,109
ENST00000348997,34710283,34868812,1073
ENST00000348997,34710283,34868812,1073
ENST00000350494,36129919,36174648,468
ENST00000350494,36129919,36174648,468
ENST00000351365,79902420,79950817,1119
ENST00000351365,79902420,79950817,1119
ENST00000351393,36129890,36174648,468
ENST00000351393,36129890,36174648,468
ENST00000353265,80157231,80247514,758
ENST00000353265,80157231,80247514,758
ENST00000353319,12785482,12884281,1145
ENST00000353706,63970028,63989371,227
ENST00000353706,63970028,63989371,227
ENST00000353909,50268840,50281476,108
ENST00000353909,50268840,50281476,108
ENST00000354452,55222184,55588192,2468
ENST00000354452,55222184,55588192,2468
ENST00000354542,76980326,77017261,511
ENST00000354542,76980326,77017261,511
ENST00000355285,10454634,10489949,401
ENST00000355491,79973524,79988536,285
ENST00000355491,79973524,79988536,285
ENST00000355632,35241054,35259227,170
ENST00000355632,35241054,35259227,170
ENST00000355994,76978832,77132783,2088
ENST00000355994,76978832,77132783,2088
ENST00000356073,55222333,55588629,2523
ENST00000356073,55222333,55588629,2523
ENST00000356157,46946834,47102243,962
ENST00000356157,46946834,47102243,962
ENST00000356443,3066806,3219968,1829
ENST00000356462,58044366,58396574,3179
ENST00000356462,58044366,58396574,3179
ENST00000356825,47833095,47931146,894
ENST00000356825,47833095,47931146,894
ENST00000357006,5289018,5296040,171
ENST00000357041,24163133,24311516,1182
ENST00000357041,24163133,24311516,1182
ENST00000357384,35989885,36067556,700
ENST00000357384,35989885,36067556,700
ENST00000357574,56651360,57029811,2955
ENST00000357574,56651360,57029811,2955
ENST00000357575,79902419,79951638,1125
ENST00000357575,79902419,79951638,1125
ENST00000357637,62044232,62187038,1505
ENST00000357637,62044232,62187038,1505
ENST00000357775,9885972,9889275,119
ENST00000357895,58149332,58396705,2025
ENST00000357895,58149332,58396705,2025
ENST00000358095,32733686,32772879,318
ENST00000358095,32733686,32772879,318
ENST00000358232,36129898,36180557,501
ENST00000358232,36129898,36180557,501
ENST00000358821,74534499,74587212,637
ENST00000358821,74534499,74587212,637
ENST00000358970,14507338,14543600,406
ENST00000358984,14748239,14852738,843
ENST00000359158,9216779,9256111,329
ENST00000359247,36297835,36779779,3428
ENST00000359247,36297835,36779779,3428
ENST00000359358,32672672,32773023,812
ENST00000359358,32672672,32773023,812
ENST00000359446,13218759,13652751,3237
